"interface_id"	"parent_interface_id"	"row_kind"	"caller"	"declaration_evidence"	"required_interface"	"abi_layout"	"owner"	"availability"	"recovery_disposition"	"failure_contract"	"successor"	"focused_evidence"
"MVDM-DECL-00622"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:151"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00622"
"MVDM-DECL-00623"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:152"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00623"
"MVDM-DECL-00624"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:153"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00624"
"MVDM-DECL-00625"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:154"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00625"
"MVDM-DECL-00626"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:155"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00626"
"MVDM-DECL-00627"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:156"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00627"
"MVDM-DECL-00628"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:157"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00628"
"MVDM-DECL-00629"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:158"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00629"
"MVDM-DECL-00630"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:159"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00630"
"MVDM-DECL-00631"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:160"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00631"
"MVDM-DECL-00632"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:161"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00632"
"MVDM-DECL-00633"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:162"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00633"
"MVDM-DECL-00634"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:163"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00634"
"MVDM-DECL-00635"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:164"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00635"
"MVDM-DECL-00636"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:165"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00636"
"MVDM-DECL-00637"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:166"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00637"
"MVDM-DECL-00638"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:167"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00638"
"MVDM-DECL-00639"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:168"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00639"
"MVDM-DECL-00640"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:169"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00640"
"MVDM-DECL-00641"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:170"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00641"
"MVDM-DECL-00642"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:171"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00642"
"MVDM-DECL-00643"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:172"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00643"
"MVDM-DECL-00644"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:173"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00644"
"MVDM-DECL-00645"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:174"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00645"
"MVDM-DECL-00646"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:175"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00646"
"MVDM-DECL-00647"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:176"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00647"
"MVDM-DECL-00648"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:177"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00648"
"MVDM-DECL-00649"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:178"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00649"
"MVDM-DECL-00650"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:179"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00650"
"MVDM-DECL-00651"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:180"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00651"
"MVDM-DECL-00652"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:181"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00652"
"MVDM-DECL-00653"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:182"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00653"
"MVDM-DECL-00654"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:183"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00654"
"MVDM-DECL-00655"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:184"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00655"
"MVDM-DECL-00656"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:185"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00656"
"MVDM-DECL-00657"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:186"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00657"
"MVDM-DECL-00658"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:187"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00658"
"MVDM-DECL-00659"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:188"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00659"
"MVDM-DECL-00660"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:189"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00660"
"MVDM-DECL-00661"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:190"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00661"
"MVDM-DECL-00662"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:191"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00662"
"MVDM-DECL-00663"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:192"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00663"
"MVDM-DECL-00664"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:193"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00664"
"MVDM-DECL-00665"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:194"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00665"
"MVDM-DECL-00666"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:195"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00666"
"MVDM-DECL-00667"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:196"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00667"
"MVDM-DECL-00668"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:197"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00668"
"MVDM-DECL-00669"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:198"	"IPT3"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00669"
"MVDM-DECL-00670"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:199"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00670"
"MVDM-DECL-00671"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:200"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00671"
"MVDM-DECL-00672"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:201"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00672"
"MVDM-DECL-00673"	""	"textual-declaration-candidate"	""	"softpc.new/base/ccpu386/evidfunc.h:202"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-00673"
