"file_id"	"source_path"	"package_root"	"file_kind"	"final_disposition"	"final_owner_or_link_boundary"	"final_change_class"	"named_adapter"	"mapping_implication"	"final_evidence"	"final_audit_state"
"MVDM-FILE-0424"	"softpc.new/base/ccpu386/das.c"	"softpc.new"	"source"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0425"	"softpc.new/base/ccpu386/das.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0426"	"softpc.new/base/ccpu386/dec.c"	"softpc.new"	"source"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0427"	"softpc.new/base/ccpu386/dec.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0428"	"softpc.new/base/ccpu386/div.c"	"softpc.new"	"source"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0429"	"softpc.new/base/ccpu386/div.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0430"	"softpc.new/base/ccpu386/enter.c"	"softpc.new"	"source"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0431"	"softpc.new/base/ccpu386/enter.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0432"	"softpc.new/base/ccpu386/evid_c.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0433"	"softpc.new/base/ccpu386/evidfunc.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0434"	"softpc.new/base/ccpu386/evidgen.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0435"	"softpc.new/base/ccpu386/fault.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0436"	"softpc.new/base/ccpu386/fpu.c"	"softpc.new"	"source"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0437"	"softpc.new/base/ccpu386/fpu_c.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0438"	"softpc.new/base/ccpu386/gdpvar.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0439"	"softpc.new/base/ccpu386/idiv.c"	"softpc.new"	"source"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0440"	"softpc.new/base/ccpu386/idiv.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0441"	"softpc.new/base/ccpu386/imul.c"	"softpc.new"	"source"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
"MVDM-FILE-0442"	"softpc.new/base/ccpu386/imul.h"	"softpc.new"	"declaration"	"not-host-runtime"	"retained opennt-mvdm-host SoftPC machine evidence; Bochs owns the final CPU/device execution"	"none; byte-exact source mirror retained outside the final host link graph"	"adapter-softpc -> adapter-bochs is the same-shaped machine boundary, not an import of this executor"	"not applicable to this excluded executor; any admitted caller uses adapter-softpc and the session guest-memory mapping-manager lease"	"T276 S12 SoftPC baseline: original CCPU/CPU/device execution is a parallel-machine exclusion replaced by Bochs"	"final-disposition-audited; not implemented"
