candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	caller_source_root	callee_spelling	original_mvdm_definition_candidate_count	root_matching_candidate_count	linkage_matching_candidate_count	allowed_package_roots	selectable_definition_count	selectable_definition_identities	next_disposition
"MVDM-FIRST-REBASELINED-007492"	"host_terminate"	"softpc.new/host/src/nt_term.c"	"ad5c8c0d28944ea163df5738ed03ca7e19415cca02884083ed69fa98667149be"	"64"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new;nt/private/windows/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007520"	"host_timer_event"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"435"	"O:\repos.external\OpenNT\base\mvdm"	"host_flpy_heart_beat"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_rflop.c|22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29|509"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-007797"	"InterruptInit"	"v86/monitor/i386/int.c"	"e9284fc1b320f2aef47a0f0409b004244f9fb8a5a989fba8fb321880dcc4f0ae"	"67"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007798"	"cpu_interrupt"	"v86/monitor/i386/int.c"	"e9284fc1b320f2aef47a0f0409b004244f9fb8a5a989fba8fb321880dcc4f0ae"	"152"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007801"	"cpu_interrupt"	"v86/monitor/i386/int.c"	"e9284fc1b320f2aef47a0f0409b004244f9fb8a5a989fba8fb321880dcc4f0ae"	"174"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007804"	"cpu_init"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"226"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007807"	"cpu_init"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"266"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007812"	"cpu_simulate"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"363"	"O:\repos.external\OpenNT\base\mvdm"	"FastEnterPm"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007814"	"cpu_simulate"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"371"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007816"	"cpu_simulate"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"398"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007817"	"EventVdmIo"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"484"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007818"	"EventVdmStringIo"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"550"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007819"	"EventVdmBop"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"637"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007820"	"EventVdmBop"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"646"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007822"	"EventVdmError"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"680"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007909"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"176"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007912"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"201"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007915"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"219"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007918"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"244"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007921"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"265"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007924"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"302"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007925"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"321"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007928"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"343"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007934"	"sas_enable_20_bit_wrapping"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"619"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007937"	"sas_enable_20_bit_wrapping"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"639"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007940"	"sas_disable_20_bit_wrapping"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"687"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007943"	"sas_disable_20_bit_wrapping"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"708"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007973"	"cpu_createthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"82"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007975"	"cpu_createthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"96"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007979"	"cpu_createthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"118"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007981"	"cpu_createthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"136"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007983"	"cpu_exitthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"215"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007985"	"cpu_exitthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"227"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/softpc.new;base/mvdm/v86;nt/private/mvdm/inc;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008036"	"BiosVidInit"	"v86/scaffold/i386/fakevid.c"	"303eb5d066d565f6a061a5a7fba5f4e1d5bc876e0816a809fedb24aecc2679dc"	"94"	"O:\repos.external\OpenNT\base\mvdm"	"clearconsole"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/v86;nt/private/mvdm/inc"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008043"	"ParseSwitches"	"v86/scaffold/i386/softpc.c"	"4272b1aafa096106981fb1445846c5e3c317f8849b084734c1c2f472c5c3b3f6"	"367"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/v86;nt/private/mvdm/inc"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008045"	"usage"	"v86/scaffold/i386/softpc.c"	"4272b1aafa096106981fb1445846c5e3c317f8849b084734c1c2f472c5c3b3f6"	"393"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/v86;nt/private/mvdm/inc"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008206"	"VDMCallRemote16"	"vdmdbg/vdmdbg.c"	"11cad596254d09929987cf110f5b492862972d06077c5fecc100dc79b087e1d2"	"1603"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008225"	"u"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"88"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008226"	"AppendString"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"1414"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008227"	"AppendString"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"1415"	"O:\repos.external\OpenNT\base\mvdm"	"strlen"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008228"	"ExtraString"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"1420"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008229"	"ExtraString"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"1421"	"O:\repos.external\OpenNT\base\mvdm"	"strlen"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008230"	"GetHeapOwnerInfo"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"80"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008231"	"GetHeapOwnerInfo"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"83"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008233"	"GetHeapOwnerInfo"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"104"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008234"	"GetHeapOwnerInfo"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"106"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008257"	"lm"	"vdmexts/misc.c"	"bfbf56ceda6cdb56e09ba098377b1edaa2aa9cfa168c3d79b083e74d754bfca9"	"383"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008258"	"lm"	"vdmexts/misc.c"	"bfbf56ceda6cdb56e09ba098377b1edaa2aa9cfa168c3d79b083e74d754bfca9"	"384"	"O:\repos.external\OpenNT\base\mvdm"	"strlen"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008261"	"lm"	"vdmexts/misc.c"	"bfbf56ceda6cdb56e09ba098377b1edaa2aa9cfa168c3d79b083e74d754bfca9"	"450"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008268"	"look_for_far"	"vdmexts/stack.c"	"eb5992dad41aeb3d8cc325a49aae8f586e3fdf6552250d71bd84708c86525f39"	"398"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008270"	"AddModuleNameList"	"vdmexts/sym.c"	"469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e"	"97"	"O:\repos.external\OpenNT\base\mvdm"	"strlen"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008271"	"AddModuleNameList"	"vdmexts/sym.c"	"469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e"	"105"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008272"	"GetOwnerSegmentFromSelector"	"vdmexts/sym.c"	"469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e"	"187"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008277"	"FindExport"	"vdmexts/sym.c"	"469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e"	"320"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-008279"	"FindExport"	"vdmexts/sym.c"	"469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e"	"324"	"O:\repos.external\OpenNT\base\mvdm"	"strcpy"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/vdmexts;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/public/sdk/inc;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
