record_id	source_path	owner_package	review_cluster	profile_class	source_line	candidate_kind	symbol	source_excerpt	review_requirement	x86_x64_disposition
T310-S8-P4-ABI-000604	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	337	function-pointer-indirect-call	abort_trap	VOID (*abort_trap) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000605	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	340	function-pointer-declaration-or-slot	flip_screen	VOID (*flip_screen) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000606	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	340	function-pointer-indirect-call	flip_screen	VOID (*flip_screen) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000607	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	341	function-pointer-declaration-or-slot	next_error	VOID (*next_error) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000608	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	341	function-pointer-indirect-call	next_error	VOID (*next_error) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000609	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	342	function-pointer-declaration-or-slot	prev_error	VOID (*prev_error) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000610	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	342	function-pointer-indirect-call	prev_error	VOID (*prev_error) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000611	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	343	function-pointer-declaration-or-slot	all_errors	VOID (*all_errors) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000612	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	343	function-pointer-indirect-call	all_errors	VOID (*all_errors) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000613	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	344	function-pointer-declaration-or-slot	wipe_errors	VOID (*wipe_errors) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000614	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	344	function-pointer-indirect-call	wipe_errors	VOID (*wipe_errors) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000615	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	347	function-pointer-declaration-or-slot	delete_box	VOID (*delete_box) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000616	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	347	function-pointer-indirect-call	delete_box	VOID (*delete_box) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000617	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	348	function-pointer-declaration-or-slot	carry_box	VOID (*carry_box) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000618	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	348	function-pointer-indirect-call	carry_box	VOID (*carry_box) (VOID);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000619	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	351	function-pointer-declaration-or-slot	select_box	VOID (*select_box) (USHORT x, USHORT y);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000620	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	351	function-pointer-indirect-call	select_box	VOID (*select_box) (USHORT x, USHORT y);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000621	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	352	function-pointer-declaration-or-slot	new_box	VOID (*new_box) (BOX *box);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000622	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	352	function-pointer-indirect-call	new_box	VOID (*new_box) (BOX *box);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000623	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	357	function-pointer-declaration-or-slot	start_screen	VOID (*start_screen) (); /* Fast forward */	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000624	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	357	function-pointer-indirect-call	start_screen	VOID (*start_screen) (); /* Fast forward */	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000625	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	358	function-pointer-declaration-or-slot	next_screen	VOID (*next_screen) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000626	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	358	function-pointer-indirect-call	next_screen	VOID (*next_screen) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000627	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	359	function-pointer-declaration-or-slot	prev_screen	VOID (*prev_screen) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000628	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	359	function-pointer-indirect-call	prev_screen	VOID (*prev_screen) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000629	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	360	function-pointer-declaration-or-slot	show_screen	VOID (*show_screen) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000630	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	360	function-pointer-indirect-call	show_screen	VOID (*show_screen) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000631	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	361	function-pointer-declaration-or-slot	continue_trap	VOID (*continue_trap) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000632	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	361	function-pointer-indirect-call	continue_trap	VOID (*continue_trap) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000633	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	362	function-pointer-declaration-or-slot	abort_trap	VOID (*abort_trap) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000634	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	362	function-pointer-indirect-call	abort_trap	VOID (*abort_trap) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000635	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	365	function-pointer-declaration-or-slot	flip_screen	VOID (*flip_screen) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000636	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	365	function-pointer-indirect-call	flip_screen	VOID (*flip_screen) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000637	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	366	function-pointer-declaration-or-slot	next_error	VOID (*next_error) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000638	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	366	function-pointer-indirect-call	next_error	VOID (*next_error) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000639	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	367	function-pointer-declaration-or-slot	prev_error	VOID (*prev_error) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000640	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	367	function-pointer-indirect-call	prev_error	VOID (*prev_error) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000641	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	368	function-pointer-declaration-or-slot	all_errors	VOID (*all_errors) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000642	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	368	function-pointer-indirect-call	all_errors	VOID (*all_errors) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000643	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	369	function-pointer-declaration-or-slot	wipe_errors	VOID (*wipe_errors) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000644	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	369	function-pointer-indirect-call	wipe_errors	VOID (*wipe_errors) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000645	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	372	function-pointer-declaration-or-slot	delete_box	VOID (*delete_box) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000646	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	372	function-pointer-indirect-call	delete_box	VOID (*delete_box) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000647	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	373	function-pointer-declaration-or-slot	carry_box	VOID (*carry_box) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000648	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	373	function-pointer-indirect-call	carry_box	VOID (*carry_box) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000649	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	376	function-pointer-declaration-or-slot	select_box	VOID (*select_box) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-000650	src/mvdm-host/softpc.new/base/inc/hunter.h	softpc.new	SPC-HUNTER-UNSELECTED	unselected-debug-profile	376	function-pointer-indirect-call	select_box	VOID (*select_box) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
