record_id	architecture	source_path	source_line	warning	message	occurrence_count	review_cluster	source_review_requirement	disposition
T310-S8-P4-WARN-001997	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1968	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-001998	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1989	C4102	'S_2103_RdMode1Chain4ByteRead': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-001999	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1989	C4102	'S_2103_RdMode1Chain4ByteRead': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002000	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1993	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002001	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1993	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002002	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1994	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002003	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1994	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002004	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1997	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002005	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	1997	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002006	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2005	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002007	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2005	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002008	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2035	C4102	'S_2104_RdMode1Chain4WordRead': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002009	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2035	C4102	'S_2104_RdMode1Chain4WordRead': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002010	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2039	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002011	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2039	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002012	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2040	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002013	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2040	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002014	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2043	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002015	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2043	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002016	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2058	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002017	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2058	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002018	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2084	C4102	'S_2105_RdMode1Chain4DwordRead': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002019	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2084	C4102	'S_2105_RdMode1Chain4DwordRead': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002020	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2088	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002021	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2088	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002022	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2089	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002023	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2089	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002024	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2092	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002025	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2092	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002026	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2129	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002027	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2129	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002028	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2155	C4102	'S_2106_RdMode1Chain4StringReadFwd': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002029	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2155	C4102	'S_2106_RdMode1Chain4StringReadFwd': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002030	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2159	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002031	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2159	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002032	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2160	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002033	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2160	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002034	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2163	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002035	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2163	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002036	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2202	C4456	declaration of 'returnValue' hides previous local declaration	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002037	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2202	C4457	declaration of 'v1' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002038	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2202	C4457	declaration of 'v2' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002039	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2202	C4457	declaration of 'v3' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002040	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2202	C4457	declaration of 'v4' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002041	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2202	C4456	declaration of 'returnValue' hides previous local declaration	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002042	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2202	C4457	declaration of 'v1' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-002043	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID000.c	2202	C4457	declaration of 'v2' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
