canonical_interface_id	callee_spelling	raw_candidate_ids	raw_call_site_count	resolution	original_definition_ids	original_definition_identities	basis
"MVDM-FIRST-INTERFACE-000303"	"GetHFONT"	"MVDM-FIRST-CANDIDATE-002444"	"1"	"original-definition-variant-family"	";"	"undefined:758@c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb;undefined:758@c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000304"	"GETHGLOBAL16"	"MVDM-FIRST-CANDIDATE-002485;MVDM-FIRST-CANDIDATE-002488;MVDM-FIRST-CANDIDATE-002490;MVDM-FIRST-CANDIDATE-002492;MVDM-FIRST-CANDIDATE-002497"	"5"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000305"	"GetIconInfo"	"MVDM-FIRST-CANDIDATE-002200"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000306"	"GetInputState"	"MVDM-FIRST-CANDIDATE-002775"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000307"	"GetKBCodePage"	"MVDM-FIRST-CANDIDATE-002469"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000308"	"GetKeyboardType"	"MVDM-FIRST-CANDIDATE-002468"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000309"	"GetKeyState"	"MVDM-FIRST-CANDIDATE-001531;MVDM-FIRST-CANDIDATE-002698;MVDM-FIRST-CANDIDATE-002699;MVDM-FIRST-CANDIDATE-002770;MVDM-FIRST-CANDIDATE-002799"	"5"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000310"	"GetLanmanSessionKey"	"MVDM-FIRST-CANDIDATE-002131;MVDM-FIRST-CANDIDATE-002164"	"2"	"original-definition-variant-family"	";"	"undefined:2176@d2c1d9ce3028995ad41d689fc3673ede68880eb40e542a92d9864536f614612a;undefined:2176@d2c1d9ce3028995ad41d689fc3673ede68880eb40e542a92d9864536f614612a"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000311"	"GetLocalTime"	"MVDM-FIRST-CANDIDATE-000148;MVDM-FIRST-CANDIDATE-000181;MVDM-FIRST-CANDIDATE-000182;MVDM-FIRST-CANDIDATE-000183;MVDM-FIRST-CANDIDATE-000185;MVDM-FIRST-CANDIDATE-001191;MVDM-FIRST-CANDIDATE-001759;MVDM-FIRST-CANDIDATE-001803;MVDM-FIRST-CANDIDATE-002095;MVDM-FIRST-CANDIDATE-002096;MVDM-FIRST-CANDIDATE-002262"	"11"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000312"	"GetMailslotInfo"	"MVDM-FIRST-CANDIDATE-002112;MVDM-FIRST-CANDIDATE-002113;MVDM-FIRST-CANDIDATE-002115"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000313"	"GetMapMode"	"MVDM-FIRST-CANDIDATE-002334"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000314"	"GetMenuCheckMarkDimensions"	"MVDM-FIRST-CANDIDATE-002761"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000315"	"GetMessageExtraInfo"	"MVDM-FIRST-CANDIDATE-002784"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000316"	"GetMessagePos"	"MVDM-FIRST-CANDIDATE-002765"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000317"	"GetMessageTime"	"MVDM-FIRST-CANDIDATE-002766"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000318"	"GetNamedPipeInfo"	"MVDM-FIRST-CANDIDATE-002168;MVDM-FIRST-CANDIDATE-002169"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000319"	"GetNearestColor"	"MVDM-FIRST-CANDIDATE-002335"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000320"	"GetNearestPaletteIndex"	"MVDM-FIRST-CANDIDATE-002449"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000321"	"GetNextVDMCommand"	"MVDM-FIRST-CANDIDATE-000048;MVDM-FIRST-CANDIDATE-000063;MVDM-FIRST-CANDIDATE-000066;MVDM-FIRST-CANDIDATE-000067;MVDM-FIRST-CANDIDATE-000071;MVDM-FIRST-CANDIDATE-000072;MVDM-FIRST-CANDIDATE-000073;MVDM-FIRST-CANDIDATE-001301;MVDM-FIRST-CANDIDATE-001674;MVDM-FIRST-CANDIDATE-001997;MVDM-FIRST-CANDIDATE-002508"	"11"	"original-definition-variant-family"	";"	"undefined:340@1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae;undefined:340@3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000322"	"GetObjectType"	"MVDM-FIRST-CANDIDATE-002336;MVDM-FIRST-CANDIDATE-002421;MVDM-FIRST-CANDIDATE-002706"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000323"	"GetOEMCP"	"MVDM-FIRST-CANDIDATE-000022"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000324"	"GetOpenClipboardWindow"	"MVDM-FIRST-CANDIDATE-002785"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000325"	"GetOverlappedResult"	"MVDM-FIRST-CANDIDATE-001343;MVDM-FIRST-CANDIDATE-001351;MVDM-FIRST-CANDIDATE-001353;MVDM-FIRST-CANDIDATE-001358;MVDM-FIRST-CANDIDATE-001360;MVDM-FIRST-CANDIDATE-002175;MVDM-FIRST-CANDIDATE-002180;MVDM-FIRST-CANDIDATE-002182;MVDM-FIRST-CANDIDATE-002183;MVDM-FIRST-CANDIDATE-002725;MVDM-FIRST-CANDIDATE-002726;MVDM-FIRST-CANDIDATE-002730;MVDM-FIRST-CANDIDATE-002739;MVDM-FIRST-CANDIDATE-002746"	"14"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000326"	"GetPaletteEntries"	"MVDM-FIRST-CANDIDATE-002450"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000327"	"GetPixel"	"MVDM-FIRST-CANDIDATE-002337"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000328"	"GetPolyFillMode"	"MVDM-FIRST-CANDIDATE-002338"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000329"	"GetPriorityClass"	"MVDM-FIRST-CANDIDATE-001678"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000330"	"GetProcessHeap"	"MVDM-FIRST-CANDIDATE-002007"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000331"	"GetProcessShutdownParameters"	"MVDM-FIRST-CANDIDATE-002791"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000332"	"GetRandomRgn"	"MVDM-FIRST-CANDIDATE-002435;MVDM-FIRST-CANDIDATE-002436"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000333"	"GetRasterizerCaps"	"MVDM-FIRST-CANDIDATE-002414"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000334"	"GetRegionData"	"MVDM-FIRST-CANDIDATE-002396"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000335"	"GetRelAbs"	"MVDM-FIRST-CANDIDATE-002265"	"1"	"original-definition-variant-family"	";"	"undefined:735@c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb;undefined:735@c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000336"	"GetRgnBox"	"MVDM-FIRST-CANDIDATE-002340"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000337"	"GetROP2"	"MVDM-FIRST-CANDIDATE-002339"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000338"	"GetSadInfo"	"MVDM-FIRST-CANDIDATE-001036;MVDM-FIRST-CANDIDATE-001075"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000339"	"GetShellWindow"	"MVDM-FIRST-CANDIDATE-002526;MVDM-FIRST-CANDIDATE-002536"	"2"	"original-definition-variant-family"	";"	"undefined:2740@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472;undefined:2740@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000340"	"GetShortPathNameA"	"MVDM-FIRST-CANDIDATE-000018;MVDM-FIRST-CANDIDATE-000020"	"2"	"original-definition-variant-family"	";"	"undefined:2534@1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae;undefined:2534@3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000341"	"GetShortPathNameOem"	"MVDM-FIRST-CANDIDATE-000082;MVDM-FIRST-CANDIDATE-000088"	"2"	"original-definition-found"	""	"undefined:844@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000342"	"GetStdHandle"	"MVDM-FIRST-CANDIDATE-001610;MVDM-FIRST-CANDIDATE-001611;MVDM-FIRST-CANDIDATE-001984;MVDM-FIRST-CANDIDATE-002002;MVDM-FIRST-CANDIDATE-002003"	"5"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000343"	"GetStockObject"	"MVDM-FIRST-CANDIDATE-001635;MVDM-FIRST-CANDIDATE-002341"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000344"	"GetStretchBltMode"	"MVDM-FIRST-CANDIDATE-002342"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000345"	"GetSystemInfo"	"MVDM-FIRST-CANDIDATE-001642;MVDM-FIRST-CANDIDATE-002820"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000346"	"GetSystemPaletteEntries"	"MVDM-FIRST-CANDIDATE-002451"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000347"	"GetSystemPaletteUse"	"MVDM-FIRST-CANDIDATE-002453"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000348"	"GetSystemTime"	"MVDM-FIRST-CANDIDATE-000192"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000349"	"GetTempFileNameOem"	"MVDM-FIRST-CANDIDATE-002556"	"1"	"original-definition-found"	""	"undefined:295@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000350"	"GetTextAlign"	"MVDM-FIRST-CANDIDATE-002458"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000351"	"GetTextCharacterExtra"	"MVDM-FIRST-CANDIDATE-002459"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000352"	"GetTextColor"	"MVDM-FIRST-CANDIDATE-002460"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000353"	"GetTextExtentPointA"	"MVDM-FIRST-CANDIDATE-002777"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000354"	"GetThreadContext"	"MVDM-FIRST-CANDIDATE-001303;MVDM-FIRST-CANDIDATE-002072"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000355"	"GetThreadSelectorEntry"	"MVDM-FIRST-CANDIDATE-002031;MVDM-FIRST-CANDIDATE-002078"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000356"	"GetThreadTimes"	"MVDM-FIRST-CANDIDATE-002607"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000357"	"GetTickCount"	"MVDM-FIRST-CANDIDATE-001183;MVDM-FIRST-CANDIDATE-001187;MVDM-FIRST-CANDIDATE-001188;MVDM-FIRST-CANDIDATE-001357;MVDM-FIRST-CANDIDATE-001740;MVDM-FIRST-CANDIDATE-001741;MVDM-FIRST-CANDIDATE-001804;MVDM-FIRST-CANDIDATE-002107;MVDM-FIRST-CANDIDATE-002172;MVDM-FIRST-CANDIDATE-002173;MVDM-FIRST-CANDIDATE-002192;MVDM-FIRST-CANDIDATE-002193;MVDM-FIRST-CANDIDATE-002747;MVDM-FIRST-CANDIDATE-002749;MVDM-FIRST-CANDIDATE-002798"	"15"	"original-definition-variant-family"	";;"	"undefined:1330@f04ce15b4cd282b8257844f54115c9f3370616f05005dd67cf10265f5fe369e8;undefined:368@554cec9e236885367b8c791f611b29556657327a840c374293161493431e3b36;undefined:368@554cec9e236885367b8c791f611b29556657327a840c374293161493431e3b36"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000358"	"GetVideolatches"	"MVDM-FIRST-CANDIDATE-000317"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000359"	"GetViewportExtEx"	"MVDM-FIRST-CANDIDATE-002343;MVDM-FIRST-CANDIDATE-002417"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000360"	"GetViewportOrgEx"	"MVDM-FIRST-CANDIDATE-002344;MVDM-FIRST-CANDIDATE-002418"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000361"	"GetVolumeInformationOem"	"MVDM-FIRST-CANDIDATE-000171;MVDM-FIRST-CANDIDATE-000187;MVDM-FIRST-CANDIDATE-000253;MVDM-FIRST-CANDIDATE-000254;MVDM-FIRST-CANDIDATE-002473"	"5"	"original-definition-found"	""	"undefined:847@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000362"	"GetWindowExtEx"	"MVDM-FIRST-CANDIDATE-002345;MVDM-FIRST-CANDIDATE-002419"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000363"	"GetWindowLongA"	"MVDM-FIRST-CANDIDATE-000294"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000364"	"GetWindowOrgEx"	"MVDM-FIRST-CANDIDATE-002346;MVDM-FIRST-CANDIDATE-002420"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000365"	"GetWindowPlacement"	"MVDM-FIRST-CANDIDATE-002788"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000366"	"GetWindowThreadProcessId"	"MVDM-FIRST-CANDIDATE-000308;MVDM-FIRST-CANDIDATE-000309;MVDM-FIRST-CANDIDATE-000310;MVDM-FIRST-CANDIDATE-000311;MVDM-FIRST-CANDIDATE-001480;MVDM-FIRST-CANDIDATE-002071;MVDM-FIRST-CANDIDATE-002196;MVDM-FIRST-CANDIDATE-002535;MVDM-FIRST-CANDIDATE-002642;MVDM-FIRST-CANDIDATE-002700;MVDM-FIRST-CANDIDATE-002757;MVDM-FIRST-CANDIDATE-002807;MVDM-FIRST-CANDIDATE-002808"	"13"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000367"	"gispROMInit"	"MVDM-FIRST-CANDIDATE-001131"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000368"	"GlobalDeleteAtom"	"MVDM-FIRST-CANDIDATE-002764;MVDM-FIRST-CANDIDATE-002768;MVDM-FIRST-CANDIDATE-002776"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000369"	"GlobalMemoryStatus"	"MVDM-FIRST-CANDIDATE-000269;MVDM-FIRST-CANDIDATE-000277;MVDM-FIRST-CANDIDATE-001304;MVDM-FIRST-CANDIDATE-002580"	"4"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000370"	"HeapCreate"	"MVDM-FIRST-CANDIDATE-002021;MVDM-FIRST-CANDIDATE-002465;MVDM-FIRST-CANDIDATE-002612"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000371"	"HeapDestroy"	"MVDM-FIRST-CANDIDATE-002022;MVDM-FIRST-CANDIDATE-002023;MVDM-FIRST-CANDIDATE-002615"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000372"	"HeapReAlloc"	"MVDM-FIRST-CANDIDATE-002636"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000373"	"herc_init"	"MVDM-FIRST-CANDIDATE-001269"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000374"	"herc_term"	"MVDM-FIRST-CANDIDATE-001266;MVDM-FIRST-CANDIDATE-001271"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000375"	"hfx_driver_initialisation"	"MVDM-FIRST-CANDIDATE-001134"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000376"	"hg_add_comms_cb"	"MVDM-FIRST-CANDIDATE-000405;MVDM-FIRST-CANDIDATE-000407"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000377"	"Hg_clear_stats"	"MVDM-FIRST-CANDIDATE-001054"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
