"caller_path"	"source_line"	"declaration_text"	"edge_kind"	"stage1_state"	"next_stage"	"lexical_name"	"selected_definition_paths"
"softpc.new/base/cvidc/sevid012.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid013.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid014.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid015.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid016.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid017.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid018.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid019.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid020.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid021.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid022.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid023.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid024.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid025.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid026.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid027.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid028.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid029.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sevid030.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sinit011.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sinit012.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/cvidc/sinit013.c"	"6"	"extern IU8	J_EXT_DATA[] ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"J_EXT_DATA"	""
"softpc.new/base/debug/btrace.c"	"102"	"extern      host_addr       last_destination_address ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"last_destination_address"	""
"softpc.new/base/debug/yoda.c"	"354"	"extern int disk_trace, verbose;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"verbose"	""
"softpc.new/base/debug/yoda.c"	"356"	"extern int timer_int_enabled;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"timer_int_enabled"	""
"softpc.new/base/debug/yoda.c"	"1774"	"extern IBOOL DoingVDDStuff;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"DoingVDDStuff"	""
"softpc.new/base/debug/yoda.c"	"1775"	"extern IBOOL enableDebugVDD;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"enableDebugVDD"	""
"softpc.new/base/debug/yoda.c"	"4599"	"extern IU32 Q_timer_restart_val;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Q_timer_restart_val"	""
"softpc.new/base/debug/yoda.c"	"4600"	"extern IU32 Q_timer_microsecs;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Q_timer_microsecs"	""
"softpc.new/base/debug/yoda.c"	"7217"	"extern IUH PigSynchCount;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"PigSynchCount"	""
"softpc.new/base/disks/floppy_i.c"	"62"	"extern UTINY number_of_floppy;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"number_of_floppy"	""
"softpc.new/base/disks/floppy.c"	"166"	"extern UTINY number_of_floppy;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"number_of_floppy"	""
"softpc.new/base/disks/floppy.c"	"3021"	"extern IBOOL fdc_interrupt_pending;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fdc_interrupt_pending"	""
"softpc.new/base/disks/gfi_ibm.c"	"23"	"extern int megapkt;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"megapkt"	""
"softpc.new/base/inc/cdrom_fn.h"	"115"	"extern BOOL				bl_red_book;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"bl_red_book"	""
"softpc.new/base/inc/cdrom_fn.h"	"116"	"extern int				cd_retn_stat;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cd_retn_stat"	""
"softpc.new/base/inc/cga.h"	"72"	"extern half_word MC6845[];        /* The MC6845 data register values */"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"softpc.new/base/inc/cga.h"	"73"	"extern half_word mode_reg;        /* MC6845 mode control register value */"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"softpc.new/base/inc/cga.h"	"88"	"extern	CGA_GLOBS	CGA_GLOBALS;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"CGA_GLOBALS"	""
"softpc.new/base/inc/cmos.h"	"428"	"extern int rtc_int_enabled;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"rtc_int_enabled"	""
"softpc.new/base/inc/cntlbop.h"	"70"	"extern control_bop_array host_bop_table[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"host_bop_table"	""
"softpc.new/base/inc/config.h"	"408"	"extern CHAR ptr_to_empty[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ptr_to_empty"	""
"softpc.new/base/inc/config.h"	"411"	"extern IS32 Npx_enabled;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Npx_enabled"	""
"softpc.new/base/inc/config.h"	"415"	"extern IBOOL Config_has_been_edited;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Config_has_been_edited"	""
"softpc.new/base/inc/cpu_vid.h"	"83"	"extern MODE_TABLE mode_table;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mode_table"	""
"softpc.new/base/inc/cpu_vid.h"	"105"	"extern READ_POINTERS read_pointers;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"read_pointers"	""
"softpc.new/base/inc/cpu_vid.h"	"116"	"extern WRT_POINTERS Glue_writes;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Glue_writes"	""
"softpc.new/base/inc/cpu_vid.h"	"122"	"extern MEM_HANDLERS Glue_writes;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Glue_writes"	""
"softpc.new/base/inc/cpu_vid.h"	"128"	"extern WRT_POINTERS simple_writes;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"simple_writes"	""
"softpc.new/base/inc/cpu_vid.h"	"129"	"extern WRT_POINTERS dth_md0_writes, dth_md1_writes, dth_md2_writes, dth_md3_writes;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"dth_md3_writes"	""
"softpc.new/base/inc/cpu_vid.h"	"130"	"extern WRT_POINTERS ch2_md0, ch2_md1, ch2_md2, ch2_md3, ch2_mdcopy;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ch2_mdcopy"	""
"softpc.new/base/inc/cpu_vid.h"	"132"	"extern READ_POINTERS Glue_reads;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Glue_reads"	""
"softpc.new/base/inc/cpu_vid.h"	"134"	"extern READ_POINTERS simple_reads, pointers_RAM_off;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pointers_RAM_off"	""
"softpc.new/base/inc/cpu_vid.h"	"135"	"extern READ_POINTERS pointers_mode0_nch, pointers_mode0_ch4, pointers_mode0_ch2;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pointers_mode0_ch2"	""
"softpc.new/base/inc/cpu_vid.h"	"136"	"extern READ_POINTERS pointers_mode1_nch, pointers_mode1_ch4, pointers_mode1_ch2;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pointers_mode1_ch2"	""
"softpc.new/base/inc/cpu.h"	"35"	"extern  word            cpu_interrupt_map;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cpu_interrupt_map"	""
"softpc.new/base/inc/cpu.h"	"36"	"extern  half_word       cpu_int_translate[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cpu_int_translate"	""
"softpc.new/base/inc/cpu.h"	"37"	"extern  word            cpu_int_delay;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cpu_int_delay"	""
"softpc.new/base/inc/cpu.h"	"38"	"extern  half_word       ica_lock;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ica_lock"	""
"softpc.new/base/inc/cpu.h"	"46"	"extern  half_word       *haddr_of_src_string;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"haddr_of_src_string"	""
"softpc.new/base/inc/cpu.h"	"963"	"extern	word protected_mode;   /* =0 no proteced mode warning given"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"softpc.new/base/inc/cpu.h"	"965"	"extern  word            cpu_interrupt_map;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cpu_interrupt_map"	""
"softpc.new/base/inc/cpu.h"	"966"	"extern  half_word       cpu_int_translate[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cpu_int_translate"	""
"softpc.new/base/inc/cpu.h"	"967"	"extern  word            cpu_int_delay;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cpu_int_delay"	""
"softpc.new/base/inc/cpu.h"	"968"	"extern  half_word       ica_lock;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ica_lock"	""
"softpc.new/base/inc/cpu.h"	"983"	"extern  half_word       *haddr_of_src_string;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"haddr_of_src_string"	""
