"file_id"	"target_path"	"file_kind"	"original_build_membership"	"original_subpackage_role"	"final_component_owner"	"provisional_composition_disposition"	"source_derived_reason"	"state"	"evidence"
"MVDM-FILE-0569"	"softpc.new/base/ccpu386/sub.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0570"	"softpc.new/base/ccpu386/sub.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0571"	"softpc.new/base/ccpu386/test.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0572"	"softpc.new/base/ccpu386/test.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0573"	"softpc.new/base/ccpu386/univer_c.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0574"	"softpc.new/base/ccpu386/verr.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0575"	"softpc.new/base/ccpu386/verr.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0576"	"softpc.new/base/ccpu386/verw.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0577"	"softpc.new/base/ccpu386/verw.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0578"	"softpc.new/base/ccpu386/vglob.c"	"source"	"not-observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0579"	"softpc.new/base/ccpu386/wait.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0580"	"softpc.new/base/ccpu386/wait.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0581"	"softpc.new/base/ccpu386/wbinvd.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0582"	"softpc.new/base/ccpu386/wbinvd.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0583"	"softpc.new/base/ccpu386/xadd.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0584"	"softpc.new/base/ccpu386/xadd.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0585"	"softpc.new/base/ccpu386/xchg.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0586"	"softpc.new/base/ccpu386/xchg.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0587"	"softpc.new/base/ccpu386/xlat.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0588"	"softpc.new/base/ccpu386/xlat.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0589"	"softpc.new/base/ccpu386/xor.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0590"	"softpc.new/base/ccpu386/xor.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0591"	"softpc.new/base/ccpu386/zfrsrvd.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0592"	"softpc.new/base/ccpu386/zfrsrvd.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0593"	"softpc.new/base/comms/com.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0594"	"softpc.new/base/comms/makefile"	"resource-or-other"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0595"	"softpc.new/base/comms/printer.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0596"	"softpc.new/base/comms/printer_.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0597"	"softpc.new/base/comms/prt_scrn.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0598"	"softpc.new/base/comms/rs232_io.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0599"	"softpc.new/base/comms/sources"	"resource-or-other"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0600"	"softpc.new/base/cpu/src/evid/ev_glue.c"	"source"	"not-observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0601"	"softpc.new/base/cpu/src/evid/ev_stubs.c"	"source"	"not-observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0602"	"softpc.new/base/cpu/src/evid/vglob.c"	"source"	"not-observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0603"	"softpc.new/base/cvidc/acc_efi.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0604"	"softpc.new/base/cvidc/access_c.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0605"	"softpc.new/base/cvidc/accessfn.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0606"	"softpc.new/base/cvidc/add_c.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0607"	"softpc.new/base/cvidc/adjust_c.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0608"	"softpc.new/base/cvidc/axphst_c.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0609"	"softpc.new/base/cvidc/bldr_c.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0610"	"softpc.new/base/cvidc/bodge_c.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
