candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	source_map_disposition	global_original_definition_packages	declaration_shapes	declaration_count	static_disposition	rationale	next_action
"MVDM-FIRST-REBASELINED-000741"	"DoUpgradePrinter"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"253"	"LocalFree"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000742"	"DoUpgradePrinter"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"256"	"LocalFree"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000743"	"DoUpgradePrinter"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"259"	"LocalFree"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000744"	"DllInitProc"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"46"	"DisableThreadLibraryCalls"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000745"	"DllInitProc"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"48"	"InitializeCriticalSection"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000746"	"PrinterProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"63"	"LoadString"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000747"	"PrinterProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"64"	"LoadString"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000748"	"PrinterProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"65"	"MessageBox"	"MVDM-variant-or-parser-gap-candidate-present"	"base/mvdm/wow16"	"none"	"0"	"mvdm-variant-or-parser-gap"	"The spelling has an original MVDM variant but no source-shape-confirmed binding in the lawful zero closure; preserve as a physical variant issue."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000749"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"101"	"lstrlen"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000750"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"102"	"lstrlen"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000751"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"104"	"GetCurrentThreadId"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000752"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"110"	"lstrcpy"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000753"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"118"	"lstrlen"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000754"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"119"	"lstrcpy"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000755"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"121"	"lstrlen"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000756"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"122"	"lstrcpy"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000757"	"DrvDocumentProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"155"	"memcpy"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000758"	"DrvDocumentProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"191"	"RtlCopyMemory"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000759"	"DrvDocumentProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"211"	"GetWindowThreadProcessId"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000760"	"DrvDocumentProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"212"	"GetWindowThreadProcessId"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000761"	"DrvDocumentProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"234"	"RtlCopyMemory"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000762"	"DrvDocumentProperties"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"252"	"LocalFree"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000763"	"DrvDeviceCapabilities"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"319"	"RtlCopyMemory"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000764"	"DrvDeviceCapabilities"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"347"	"RtlCopyMemory"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000765"	"DrvUpgradePrinter"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"378"	"EnterCriticalSection"	"non-MVDM-OpenNT-source-candidate-present"	"admin/netui/common"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-000766"	"DrvUpgradePrinter"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"380"	"LeaveCriticalSection"	"non-MVDM-OpenNT-source-candidate-present"	"admin/netui/common"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-000767"	"DrvUpgradePrinter"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"385"	"LeaveCriticalSection"	"non-MVDM-OpenNT-source-candidate-present"	"admin/netui/common"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-000768"	"DrvUpgradePrinter"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"389"	"EnterCriticalSection"	"non-MVDM-OpenNT-source-candidate-present"	"admin/netui/common"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-000769"	"DrvUpgradePrinter"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"391"	"LeaveCriticalSection"	"non-MVDM-OpenNT-source-candidate-present"	"admin/netui/common"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-000770"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"541"	"RtlCopyMemory"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000771"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"568"	"GetWindowThreadProcessId"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000772"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"575"	"lstrlen"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000773"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"576"	"lstrlen"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000774"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"587"	"lstrcpy"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000775"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"600"	"lstrlen"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-000776"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"601"	"lstrcpy"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"2"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
