candidate_id	callee_spelling	caller_frontier_id	declaration_header_identity	declaration_header_path	declaration_line	declaration_package_root	disposition
"MVDM-FIRST-REBASELINED-008575"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008575"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008576"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008576"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008576"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008576"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008577"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008577"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008577"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008577"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008578"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008578"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008578"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008578"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008579"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008579"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008579"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008579"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008580"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008580"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008580"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008580"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008581"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008581"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008581"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008581"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008582"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008582"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008582"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008582"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008583"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008583"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008583"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008583"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008584"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008584"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008584"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008584"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008585"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008585"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008585"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008585"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008586"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008586"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008586"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008586"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008587"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008587"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008587"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008587"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008588"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008588"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"92"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008588"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"101"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008588"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"109"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-008589"	"Print"	"MVDM-FIRST-CALLER-FRONTIER-000229"	"OpenNT:base/mvdm/vdmexts/vdmexts.h@1e79c2ae94e529e01122a087a728a16561c36d26c76052c06b18db5ded498e76"	"base/mvdm/vdmexts/vdmexts.h"	"83"	"base/mvdm/vdmexts"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
