binding_id	resolution_id	one_ledger1_identity	caller_include_frontier_id	callee_spelling	candidate_identity	definition_source_root	definition_source_path	definition_source_sha256	definition_source_line	definition_linkage	reachable_declaration_tokens	binding_disposition	next_action	boundary
"MVDM-HOST-ONE1-BINDING-000193"	"MVDM-HOST-ONE1-RESOLUTION-000175"	"MVDM-HOST-ONE1-000240"	"MVDM-HOST-ONE1-CALLER-000010"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000194"	"MVDM-HOST-ONE1-RESOLUTION-000175"	"MVDM-HOST-ONE1-000240"	"MVDM-HOST-ONE1-CALLER-000010"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000195"	"MVDM-HOST-ONE1-RESOLUTION-000176"	"MVDM-HOST-ONE1-000241"	"MVDM-HOST-ONE1-CALLER-000010"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000196"	"MVDM-HOST-ONE1-RESOLUTION-000176"	"MVDM-HOST-ONE1-000241"	"MVDM-HOST-ONE1-CALLER-000010"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000197"	"MVDM-HOST-ONE1-RESOLUTION-000177"	"MVDM-HOST-ONE1-000242"	"MVDM-HOST-ONE1-CALLER-000010"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000198"	"MVDM-HOST-ONE1-RESOLUTION-000177"	"MVDM-HOST-ONE1-000242"	"MVDM-HOST-ONE1-CALLER-000010"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000199"	"MVDM-HOST-ONE1-RESOLUTION-000178"	"MVDM-HOST-ONE1-000243"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000200"	"MVDM-HOST-ONE1-RESOLUTION-000178"	"MVDM-HOST-ONE1-000243"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000201"	"MVDM-HOST-ONE1-RESOLUTION-000179"	"MVDM-HOST-ONE1-000244"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000202"	"MVDM-HOST-ONE1-RESOLUTION-000179"	"MVDM-HOST-ONE1-000244"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000203"	"MVDM-HOST-ONE1-RESOLUTION-000180"	"MVDM-HOST-ONE1-000245"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000204"	"MVDM-HOST-ONE1-RESOLUTION-000180"	"MVDM-HOST-ONE1-000245"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000205"	"MVDM-HOST-ONE1-RESOLUTION-000181"	"MVDM-HOST-ONE1-000246"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000206"	"MVDM-HOST-ONE1-RESOLUTION-000181"	"MVDM-HOST-ONE1-000246"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000207"	"MVDM-HOST-ONE1-RESOLUTION-000182"	"MVDM-HOST-ONE1-000247"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000208"	"MVDM-HOST-ONE1-RESOLUTION-000182"	"MVDM-HOST-ONE1-000247"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000209"	"MVDM-HOST-ONE1-RESOLUTION-000183"	"MVDM-HOST-ONE1-000248"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000210"	"MVDM-HOST-ONE1-RESOLUTION-000183"	"MVDM-HOST-ONE1-000248"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000211"	"MVDM-HOST-ONE1-RESOLUTION-000184"	"MVDM-HOST-ONE1-000249"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000212"	"MVDM-HOST-ONE1-RESOLUTION-000184"	"MVDM-HOST-ONE1-000249"	"MVDM-HOST-ONE1-CALLER-000011"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000213"	"MVDM-HOST-ONE1-RESOLUTION-000185"	"MVDM-HOST-ONE1-000250"	"MVDM-HOST-ONE1-CALLER-000012"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/wsock32/setup.c|62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4|1380|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/wsock32/setup.c"	"62ddb105e0ddca32cba8f3e6ecbeee602039d7250ad17f7d71ab3d7fd4a94ba4"	"1380"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000214"	"MVDM-HOST-ONE1-RESOLUTION-000185"	"MVDM-HOST-ONE1-000250"	"MVDM-HOST-ONE1-CALLER-000012"	"ReadDword"	"O:\repos.external\OpenNT|net/sockets/winsock2/wsock32/setup.c|c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936|1425|ReadDword"	"O:\repos.external\OpenNT"	"net/sockets/winsock2/wsock32/setup.c"	"c9e10b472b0a608b82d8a950d4db8e2f1ee0298486fc6d2620206ca663039936"	"1425"	"externally-linkable"	"OpenNT|base/mvdm/bde/bde.h|e85678f92da6f86f65e30b38530ccda84a03d632ee39917d5b3eec81d1a8fc8e@25"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
