definition_id	file_id	source_path	source_sha256	package_root	source_line	symbol	linkage	signature_evidence	file_disposition	final_function_disposition	function_disposition_basis	should_recover	recovery_form	leaf_status	leaf_basis	direct_call_summary
"MVDM-ZERO-DEFINITION-000654"	"MVDM-FILE-0399"	"softpc.new/base/ccpu386/cdq.c"	"b1eb591cbf098e64b5dfefa9de3b4ab214c35e23f72c83501ee5a9f713664510"	"softpc.new"	"36"	"CDQ"	"external-or-unspecified"	"CDQ()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GET_EAX@38:macro-expression;SET_EDX@39:macro-expression;SET_EDX@41:macro-expression"
"MVDM-ZERO-DEFINITION-000655"	"MVDM-FILE-0402"	"softpc.new/base/ccpu386/clc.c"	"6d356c318117e69751ed0c4e41ef86ad3106882a0dec530bd47cc4bf3fe5c091"	"softpc.new"	"36"	"CLC"	"external-or-unspecified"	"CLC()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"SET_CF@38:macro-expression"
"MVDM-ZERO-DEFINITION-000656"	"MVDM-FILE-0404"	"softpc.new/base/ccpu386/cld.c"	"6956d48a4b0d63dba81b277584429102624c064658e0a1c4c921efdda8c84d96"	"softpc.new"	"36"	"CLD"	"external-or-unspecified"	"CLD()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"SET_DF@38:macro-expression"
"MVDM-ZERO-DEFINITION-000657"	"MVDM-FILE-0406"	"softpc.new/base/ccpu386/cli.c"	"3f044715990199f959ec05a8a18c98b084956f43f39f2f172705f6fdecb80018"	"softpc.new"	"36"	"CLI"	"external-or-unspecified"	"CLI()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"SET_IF@38:macro-expression"
"MVDM-ZERO-DEFINITION-000658"	"MVDM-FILE-0408"	"softpc.new/base/ccpu386/clts.c"	"7021e4711bed42bba118d565707c6735735068119c5030f54a79ac704bb28533"	"softpc.new"	"36"	"CLTS"	"external-or-unspecified"	"CLTS()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"SET_CR@38:macro-expression;GET_CR@38:macro-expression"
"MVDM-ZERO-DEFINITION-000659"	"MVDM-FILE-0410"	"softpc.new/base/ccpu386/cmc.c"	"7b1dc3c22e44fd0608e616508737e3367bee80520692780b4e1cfa1ee60b5ed8"	"softpc.new"	"36"	"CMC"	"external-or-unspecified"	"CMC()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"SET_CF@38:macro-expression;GET_CF@38:macro-expression"
"MVDM-ZERO-DEFINITION-000660"	"MVDM-FILE-0418"	"softpc.new/base/ccpu386/cwd.c"	"e0b3aeead327b314760573c98a7a20028e74a0f20d2045971566ef9f3b1122bc"	"softpc.new"	"36"	"CWD"	"external-or-unspecified"	"CWD()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GET_AX@38:macro-expression;SET_DX@39:macro-expression;SET_DX@41:macro-expression"
"MVDM-ZERO-DEFINITION-000661"	"MVDM-FILE-0420"	"softpc.new/base/ccpu386/cwde.c"	"1b3345efcfe8d617eefd829fe90dbed07a3cb6ab8826c0ffd856efca3c57a436"	"softpc.new"	"36"	"CWDE"	"external-or-unspecified"	"CWDE()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GET_AX@40:macro-expression;SET_EAX@42:macro-expression"
"MVDM-ZERO-DEFINITION-000662"	"MVDM-FILE-0422"	"softpc.new/base/ccpu386/daa.c"	"5cd3ba3ee4989fb02c85a07e020f9a67a1939e8333fe5b83b7c16b3a828c9817"	"softpc.new"	"36"	"DAA"	"external-or-unspecified"	"DAA()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GET_AL@40:macro-expression;GET_AF@42:macro-expression;SET_AF@45:macro-expression;GET_AL@48:macro-expression;GET_CF@48:macro-expression;SET_CF@51:macro-expression;SET_AL@54:macro-expression;SET_ZF@57:macro-expression;SET_SF@58:macro-expression;SET_PF@59:macro-expression;SET_OF@63:macro-expression"
"MVDM-ZERO-DEFINITION-000663"	"MVDM-FILE-0424"	"softpc.new/base/ccpu386/das.c"	"31aea3f55537c576caa4403de3d250220d15016a8936be5c4402d623c2cd1fdd"	"softpc.new"	"36"	"DAS"	"external-or-unspecified"	"DAS()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GET_AL@40:macro-expression;GET_AF@42:macro-expression;SET_AF@45:macro-expression;GET_AL@48:macro-expression;GET_CF@48:macro-expression;SET_CF@51:macro-expression;SET_CF@55:macro-expression;SET_AL@58:macro-expression;SET_ZF@61:macro-expression;SET_SF@62:macro-expression;SET_PF@63:macro-expression;SET_OF@67:macro-expression"
"MVDM-ZERO-DEFINITION-000664"	"MVDM-FILE-0447"	"softpc.new/base/ccpu386/into.c"	"fbe4dfe731c9d367c0270675c679bbf6acf1a45cf0b4d4548b54e5d2080c74c3"	"softpc.new"	"40"	"INTO"	"external-or-unspecified"	"INTO()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GET_OF@43:macro-expression;IPT1@46:macro-expression;GET_PE@48:macro-expression;host_swint_hook@48:first:MVDM-FIRST-CANDIDATE-000522;do_intrupt@53:first:MVDM-FIRST-CANDIDATE-000523"
"MVDM-ZERO-DEFINITION-000665"	"MVDM-FILE-0451"	"softpc.new/base/ccpu386/invd.c"	"f6e2d5b7a257a13fa91f071c5d740f20fb47654c97e35da744e7dc6ee493895e"	"softpc.new"	"37"	"INVD"	"external-or-unspecified"	"INVD()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-000666"	"MVDM-FILE-0455"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"softpc.new"	"68"	"IRET"	"external-or-unspecified"	"IRET()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GET_PE@92:macro-expression;GET_VM@92:macro-expression;validate_stack_exists@97:first:MVDM-FIRST-CANDIDATE-000524;tpop@100:first:MVDM-FIRST-CANDIDATE-000525;tpop@101:first:MVDM-FIRST-CANDIDATE-000526;tpop@102:first:MVDM-FIRST-CANDIDATE-000527;GET_CS_LIMIT@107:macro-expression;GP@108:first:MVDM-FIRST-CANDIDATE-000528;load_CS_cache@122:first:MVDM-FIRST-CANDIDATE-000529;SET_EIP@123:macro-expression;change_SP@125:first:MVDM-FIRST-CANDIDATE-000530;set_current_FLAGS@127:first:MVDM-FIRST-CANDIDATE-000531;GET_NT@135:macro-expression;spr_read_word@138:first:MVDM-FIRST-CANDIDATE-000532;GET_TR_BASE@138:macro-expression;validate_TSS@139:first:MVDM-FIRST-CANDIDATE-000533;switch_tasks@140:first:MVDM-FIRST-CANDIDATE-000534;GET_EIP@141:macro-expression;GET_EIP@144:macro-expression;GET_CS_LIMIT@144:macro-expression;GP@145:first:MVDM-FIRST-CANDIDATE-000535;validate_stack_exists@153:first:MVDM-FIRST-CANDIDATE-000536;tpop@156:first:MVDM-FIRST-CANDIDATE-000537;tpop@157:first:MVDM-FIRST-CANDIDATE-000538;tpop@158:first:MVDM-FIRST-CANDIDATE-000539;GET_CPL@160:macro-expression;validate_stack_exists@181:first:MVDM-FIRST-CANDIDATE-000540;GP@185:first:MVDM-FIRST-CANDIDATE-000541;c_setEFLAGS@188:first:MVDM-FIRST-CANDIDATE-000542;SET_CPL@190:macro-expression;load_CS_cache@191:first:MVDM-FIRST-CANDIDATE-000543;SET_CS_LIMIT@192:macro-expression;SET_EIP@194:macro-expression;tpop@197:first:MVDM-FIRST-CANDIDATE-000544;tpop@198:first:MVDM-FIRST-CANDIDATE-000545;tpop@201:first:MVDM-FIRST-CANDIDATE-000546;load_data_seg@202:first:MVDM-FIRST-CANDIDATE-000547;tpop@204:first:MVDM-FIRST-CANDIDATE-000548;load_data_seg@205:first:MVDM-FIRST-CANDIDATE-000549;tpop@207:first:MVDM-FIRST-CANDIDATE-000550;load_data_seg@208:first:MVDM-FIRST-CANDIDATE-000551;tpop@210:first:MVDM-FIRST-CANDIDATE-000552;load_data_seg@211:first:MVDM-FIRST-CANDIDATE-000553;load_stack_seg@214:first:MVDM-FIRST-CANDIDATE-000554;set_current_SP@215:first:MVDM-FIRST-CANDIDATE-000555;load_pseudo_descr@218:first:MVDM-FIRST-CANDIDATE-000556;load_pseudo_descr@219:first:MVDM-FIRST-CANDIDATE-000557;load_pseudo_descr@220:first:MVDM-FIRST-CANDIDATE-000558;load_pseudo_descr@221:first:MVDM-FIRST-CANDIDATE-000559;load_pseudo_descr@222:first:MVDM-FIRST-CANDIDATE-000560;GET_SELECTOR_RPL@228:macro-expression;GET_CPL@229:macro-expression;GP@231:first:MVDM-FIRST-CANDIDATE-000561;GET_CPL@233:macro-expression;validate_stack_exists@241:first:MVDM-FIRST-CANDIDATE-000562;selector_outside_GDT_LDT@245:first:MVDM-FIRST-CANDIDATE-000563;GP@246:first:MVDM-FIRST-CANDIDATE-000564;read_descriptor_linear@251:first:MVDM-FIRST-CANDIDATE-000565;descriptor_super_type@254:first:MVDM-FIRST-CANDIDATE-000566;GET_AR_DPL@262:macro-expression;GP@263:first:MVDM-FIRST-CANDIDATE-000567;GET_AR_DPL@269:macro-expression;GP@270:first:MVDM-FIRST-CANDIDATE-000568;GP@274:first:MVDM-FIRST-CANDIDATE-000569;GET_AR_P@277:macro-expression;NP@278:macro-expression;GP@286:first:MVDM-FIRST-CANDIDATE-000570;load_CS_cache@290:first:MVDM-FIRST-CANDIDATE-000571;SET_EIP@291:macro-expression;change_SP@293:first:MVDM-FIRST-CANDIDATE-000572;set_current_FLAGS@295:first:MVDM-FIRST-CANDIDATE-000573;tpop@300:first:MVDM-FIRST-CANDIDATE-000574;check_SS@301:first:MVDM-FIRST-CANDIDATE-000575;GP@305:first:MVDM-FIRST-CANDIDATE-000576;load_CS_cache@309:first:MVDM-FIRST-CANDIDATE-000577;SET_EIP@310:macro-expression;set_current_FLAGS@312:first:MVDM-FIRST-CANDIDATE-000578;tpop@314:first:MVDM-FIRST-CANDIDATE-000579;load_SS_cache@315:first:MVDM-FIRST-CANDIDATE-000580;GET_OPERAND_SIZE@316:macro-expression;SET_SP@317:macro-expression;SET_ESP@319:macro-expression;SET_CPL@321:macro-expression;load_data_seg_new_privilege@324:first:MVDM-FIRST-CANDIDATE-000581;load_data_seg_new_privilege@325:first:MVDM-FIRST-CANDIDATE-000582;load_data_seg_new_privilege@326:first:MVDM-FIRST-CANDIDATE-000583;load_data_seg_new_privilege@327:first:MVDM-FIRST-CANDIDATE-000584"
"MVDM-ZERO-DEFINITION-000667"	"MVDM-FILE-0463"	"softpc.new/base/ccpu386/lahf.c"	"63807c02f388652e88f9db506e8c638e5e25c74991a9788eb2a7685803d132a3"	"softpc.new"	"36"	"LAHF"	"external-or-unspecified"	"LAHF()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GET_SF@43:macro-expression;GET_ZF@43:macro-expression;GET_AF@43:macro-expression;GET_PF@43:macro-expression;GET_CF@44:macro-expression;SET_AH@45:macro-expression"
"MVDM-ZERO-DEFINITION-000668"	"MVDM-FILE-0469"	"softpc.new/base/ccpu386/leave.c"	"4eea05832d65f01828635c8e6eaa83055f793b31a6db159bffa47c7c9979e940"	"softpc.new"	"36"	"LEAVE16"	"external-or-unspecified"	"LEAVE16()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"validate_stack_exists@41:first:MVDM-FIRST-CANDIDATE-000585;set_current_SP@44:first:MVDM-FIRST-CANDIDATE-000586;GET_EBP@44:macro-expression;spop@47:zero:MVDM-ZERO-DEFINITION-000643;SET_BP@48:macro-expression"
"MVDM-ZERO-DEFINITION-000669"	"MVDM-FILE-0469"	"softpc.new/base/ccpu386/leave.c"	"4eea05832d65f01828635c8e6eaa83055f793b31a6db159bffa47c7c9979e940"	"softpc.new"	"52"	"LEAVE32"	"external-or-unspecified"	"LEAVE32()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"validate_stack_exists@57:first:MVDM-FIRST-CANDIDATE-000587;set_current_SP@60:first:MVDM-FIRST-CANDIDATE-000588;GET_EBP@60:macro-expression;spop@63:zero:MVDM-ZERO-DEFINITION-000643;SET_EBP@64:macro-expression"
"MVDM-ZERO-DEFINITION-000670"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"16"	"a3_cpu_interrupt"	"external-or-unspecified"	"a3_cpu_interrupt (int errupt, IU16 numint)"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"c_cpu_interrupt@21:first:MVDM-FIRST-CANDIDATE-000589;c_cpu_interrupt@24:first:MVDM-FIRST-CANDIDATE-000590;printf@27:macro-expression"
"MVDM-ZERO-DEFINITION-000671"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"39"	"CpuInitializeProfile"	"external-or-unspecified"	"void CpuInitializeProfile()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-000672"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"43"	"CpuAnalyzeProfile"	"external-or-unspecified"	"void CpuAnalyzeProfile()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-000673"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"47"	"CpuStartProfile"	"external-or-unspecified"	"void CpuStartProfile()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-000674"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"51"	"a3_cpu_calc_q_ev_inst_for_time"	"external-or-unspecified"	"IU32 a3_cpu_calc_q_ev_inst_for_time (IU32 val)"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"one-or-more-first-degree-candidate-callees"	"c_cpu_calc_q_ev_inst_for_time@53:first:MVDM-FIRST-CANDIDATE-000591"
"MVDM-ZERO-DEFINITION-000675"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"56"	"a3_cpu_init"	"external-or-unspecified"	"void a3_cpu_init()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"one-or-more-first-degree-candidate-callees"	"c_cpu_init@58:first:MVDM-FIRST-CANDIDATE-000592"
"MVDM-ZERO-DEFINITION-000676"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"61"	"a3_cpu_q_ev_set_count"	"external-or-unspecified"	"void a3_cpu_q_ev_set_count (IU32 val)"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"one-or-more-first-degree-candidate-callees"	"c_cpu_q_ev_set_count@63:first:MVDM-FIRST-CANDIDATE-000593"
"MVDM-ZERO-DEFINITION-000677"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"66"	"a3_cpu_q_ev_get_count"	"external-or-unspecified"	"IU32 a3_cpu_q_ev_get_count ()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"c_cpu_q_ev_get_count@68:zero:MVDM-ZERO-DEFINITION-000546"
"MVDM-ZERO-DEFINITION-000678"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"71"	"a3_cpu_clear_hw_int"	"external-or-unspecified"	"void a3_cpu_clear_hw_int ()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-000679"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"75"	"a3_cpu_terminate"	"external-or-unspecified"	"void a3_cpu_terminate ()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"one-or-more-first-degree-candidate-callees"	"c_cpu_terminate@77:first:MVDM-FIRST-CANDIDATE-000594"
"MVDM-ZERO-DEFINITION-000680"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"80"	"_asm_simulate"	"external-or-unspecified"	"void _asm_simulate()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"one-or-more-first-degree-candidate-callees"	"c_cpu_simulate@82:first:MVDM-FIRST-CANDIDATE-000595"
"MVDM-ZERO-DEFINITION-000681"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"92"	"copyROM"	"external-or-unspecified"	"void copyROM()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-000682"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"96"	"initialise_npx"	"external-or-unspecified"	"void initialise_npx()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-000683"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"100"	"npx_reset"	"external-or-unspecified"	"void npx_reset()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-000684"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"107"	"_Call_C_2"	"external-or-unspecified"	"void _Call_C_2(IHPE a, IHPE b)"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"UNUSED@109:macro-expression;UNUSED@110:macro-expression"
"MVDM-ZERO-DEFINITION-000685"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"113"	"D2DmpBinaryImage"	"external-or-unspecified"	"void D2DmpBinaryImage (LONG base)"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"UNUSED@113:macro-expression"
"MVDM-ZERO-DEFINITION-000686"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"e25542825eb5efb323deae41e8d8368e75e5dcc2acabad02a974f602e67641e8"	"softpc.new"	"114"	"D2ForceTraceInit"	"external-or-unspecified"	"void D2ForceTraceInit()"	"not-host-runtime"	"not-host-runtime"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
