"symbol"	"invocation_count"	"upstream_declaration_candidates"	"upstream_package_roots"	"first_hop_state"	"next_stage"	"selected_declaration_candidates"
"get_ea_from_modrm"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"GET_EAX"	"13"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:85"
"GET_EBP"	"13"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:90"
"GET_EBX"	"9"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:768;src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:88"
"GET_ECX"	"16"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:182;src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:86"
"GET_EDI"	"9"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:1022;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:1044;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:1046;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:673;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:694;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:696;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:720;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:742;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:744;src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:92"
"GET_EDX"	"11"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:87"
"GET_EEE"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_main.h:207;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:796;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:802;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:974"
"get_EGA_cursor_no_emulate"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egavideo.h:14"
"get_EGA_disp"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egavideo.h:12"
"get_EGA_feature"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egavideo.h:19"
"get_EGA_mem"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egavideo.h:13"
"get_EGA_no_clear"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egavideo.h:11"
"get_EGA_switches"	"7"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egavideo.h:20"
"GET_EIP"	"46"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:134;src/mvdm-host\softpc.new\base\ccpu386\newnpx.h:56"
"GET_EM"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:453"
"GET_EM_PAGE_MAPPED_PTR"	"3"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"get_EM_pageno"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"get_EMpage_no"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:244"
"GET_ES_BASE"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:197"
"GET_ES_LIMIT"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:198"
"GET_ES_SELECTOR"	"7"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:196"
"GET_ESI"	"9"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:1008;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:1010;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:601;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:622;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:624;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:637;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:659;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:661;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:986;src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:91"
"GET_ESP"	"10"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:89"
"GET_ET"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:455"
"GET_FS_BASE"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:277"
"GET_FS_LIMIT"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:278"
"GET_FS_SELECTOR"	"6"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:276"
"GET_GDT_BASE"	"5"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:326"
"GET_GDT_LIMIT"	"4"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:327"
"GET_GS_BASE"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:297"
"GET_GS_LIMIT"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:298"
"GET_GS_SELECTOR"	"6"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:296"
"get_host_char_height"	"40"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\gvi.h:305"
"get_host_pix_height"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\gvi.h:261;src/mvdm-host\softpc.new\base\inc\gvi.h:305"
"GET_IDT_BASE"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:328"
"GET_IDT_LIMIT"	"5"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:329"
"GET_IF"	"6"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:373"
"GET_INDEX"	"2"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"GET_INST_BYTE"	"139"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:195;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:196;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:198;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:199;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:419;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:424;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:425;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:431;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:439;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:447;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:448;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:545"
"GET_IOPL"	"27"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:376"
"get_latch"	"4"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egacpu.h:346;src/mvdm-host\softpc.new\base\inc\egacpu.h:350;src/mvdm-host\softpc.new\base\inc\egacpu.h:351;src/mvdm-host\softpc.new\base\inc\egacpu.h:352;src/mvdm-host\softpc.new\base\inc\egacpu.h:353;src/mvdm-host\softpc.new\base\inc\egacpu.h:373;src/mvdm-host\softpc.new\base\inc\egacpu.h:375;src/mvdm-host\softpc.new\base\inc\egacpu.h:376;src/mvdm-host\softpc.new\base\inc\egacpu.h:377;src/mvdm-host\softpc.new\base\inc\egacpu.h:378"
"GET_LDT_BASE"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:351"
"GET_LDT_LIMIT"	"4"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:352"
"GET_LDT_SELECTOR"	"6"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:350"
"get_lim_setup"	"2"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"GET_LOW3"	"4"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_main.h:210;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:391;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:399;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:853"
"get_lpt_status"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"get_map"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"get_map_no"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:209"
"get_map_size"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:207"
"get_memory_chained"	"10"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egagraph.h:86"
"get_mid_pixel_pad"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egagraph.h:106"
"GET_MODE"	"7"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_main.h:202;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:1069;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:1094;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:1126;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:290;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:321;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:456;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:469;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:493;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:809;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:888;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:912"
"get_mode_change_required"	"6"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\gvi.h:257"
"get_mode_string"	"17"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egagraph.h:168"
"GET_MP"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:452"
"get_MS_bop_index"	"3"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"GET_MSW"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:489"
"GET_MULTIMEDIA_API"	"79"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\wow32\wmmedia.h:180"
"get_munged_index"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egagraph.h:88"
"get_name"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:252"
"GET_NE"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:459"
"get_new_handle"	"4"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:193"
"get_next_inst_details"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\ccpupig.h:87"
"get_no_pages"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:232"
"get_no_phys_pages"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:236"
"GET_NT"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:377"
"GET_NW"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:462"
"GET_OF"	"21"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:375"
"GET_OFFSET"	"149"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\host\inc\nt_fulsc.h:23;src/mvdm-support\inc\vdmredir.h:141;src/mvdm-support\inc\vdmredir.h:247;src/mvdm-support\inc\vdmredir.h:250;src/mvdm-support\inc\vdmredir.h:274"
"get_offset_per_line"	"83"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\gvi.h:258"
"get_offset_val"	"2"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"GET_OPERAND_SIZE"	"100"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_reg.h:501"
"get_outb_ptr"	"2"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"get_page_seg"	"6"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:242"
"get_palette_change_required"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egagraph.h:107"
"get_palette_color"	"6"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egagraph.h:175"
"get_palette_val"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\egagraph.h:108"
"get_parm"	"16"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
