candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	declaration_shapes	original_mvdm_definition_candidate_count	original_mvdm_definition_identities	next_disposition
"MVDM-FIRST-REBASELINED-006108"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"354"	"cmos_write"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006109"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"355"	"cmos_read"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006110"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"356"	"cmos_read"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006111"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"358"	"cmos_write"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006112"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"359"	"cmos_write"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006113"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"360"	"cmos_write"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006114"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"364"	"cmos_read"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006115"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"366"	"cmos_write"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006116"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"371"	"cmos_read"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006117"	"time_of_day"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"373"	"cmos_write"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006121"	"UpDateInProgress"	"softpc.new/base/support/time_day.c"	"af7a3d2b6dd80dec1f72910ae627f2ed87906fe8986e8c7c930ae6fbf35bd1b2"	"821"	"cmos_read"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006290"	"time_strobe"	"softpc.new/base/system/timestrb.c"	"e314b1b5e88474ac9d1c978b3db71820fee667f7de3eff23b66e48bf0d3532e7"	"82"	"do_hunter"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-006554"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"397"	"GetNextVDMCommand"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-006562"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"606"	"host_using_fdisk"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/host/src/nt_fdisk.c|f4cca0215e2ff4f49113fe95a26529854b712e096af1c3cc54536061808c4867|100;O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_fdisk.c|f4cca0215e2ff4f49113fe95a26529854b712e096af1c3cc54536061808c4867|100"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006566"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"616"	"host_fdisk_change"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/host/src/nt_fdisk.c|f4cca0215e2ff4f49113fe95a26529854b712e096af1c3cc54536061808c4867|121;O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_fdisk.c|f4cca0215e2ff4f49113fe95a26529854b712e096af1c3cc54536061808c4867|121"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006642"	"nt_cga_colour_hi_graph_big"	"softpc.new/host/src/nt_cga.c"	"ef84222253b20092ab43505ea3232b3c1174833166ebb4880cb378880a967cc7"	"878"	"high_stretch3"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/host/src/nt_graph.c|e08e6414c0261656b67a97f839256ee4ba6565f84ce6799197f92b98436131d9|1401;O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_graph.c|e08e6414c0261656b67a97f839256ee4ba6565f84ce6799197f92b98436131d9|1401"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-006647"	"nt_cga_colour_hi_graph_huge"	"softpc.new/host/src/nt_cga.c"	"ef84222253b20092ab43505ea3232b3c1174833166ebb4880cb378880a967cc7"	"948"	"high_stretch4"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/host/src/nt_graph.c|e08e6414c0261656b67a97f839256ee4ba6565f84ce6799197f92b98436131d9|1422;O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_graph.c|e08e6414c0261656b67a97f839256ee4ba6565f84ce6799197f92b98436131d9|1422"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-007009"	"nt_event_loop"	"softpc.new/host/src/nt_event.c"	"7f555a87ba029627d6811c0f7b96964bb8a96af90c60c89012975a4ac5442076"	"354"	"GetConsoleInputWaitHandle"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007061"	"cmdPushExitInConsoleBuffer"	"softpc.new/host/src/nt_event.c"	"7f555a87ba029627d6811c0f7b96964bb8a96af90c60c89012975a4ac5442076"	"1900"	"ExitVDM"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007327"	"scs_init"	"softpc.new/host/src/nt_msscs.c"	"96ee0fb677da9f35811f9dc1715d583474ce72bba9fa91f5eb2d5f6ab242b0c3"	"60"	"GetNextVDMCommand"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007462"	"host_terminate"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"330"	"ExitVDM"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007463"	"host_terminate"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"332"	"ExitVDM"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007465"	"host_read_resource"	"softpc.new/host/src/nt_rez.c"	"12a6486b8cf81e2469b1acd7f9e9d03cada6b4690fad03ea171941802f0945fc"	"67"	"host_find_file"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/host/src/nt_unix.c|f2ab1f40420a0928884cf524305a9b87b8c65b0c3440ab97367aa1cbce6417a7|370;O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_unix.c|f2ab1f40420a0928884cf524305a9b87b8c65b0c3440ab97367aa1cbce6417a7|370"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-007468"	"host_read_resource"	"softpc.new/host/src/nt_rez.c"	"12a6486b8cf81e2469b1acd7f9e9d03cada6b4690fad03ea171941802f0945fc"	"76"	"host_find_file"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/host/src/nt_unix.c|f2ab1f40420a0928884cf524305a9b87b8c65b0c3440ab97367aa1cbce6417a7|370;O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_unix.c|f2ab1f40420a0928884cf524305a9b87b8c65b0c3440ab97367aa1cbce6417a7|370"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-007491"	"host_terminate"	"softpc.new/host/src/nt_term.c"	"ad5c8c0d28944ea163df5738ed03ca7e19415cca02884083ed69fa98667149be"	"62"	"ExitVDM"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007492"	"host_terminate"	"softpc.new/host/src/nt_term.c"	"ad5c8c0d28944ea163df5738ed03ca7e19415cca02884083ed69fa98667149be"	"64"	"ExitVDM"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007520"	"host_timer_event"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"435"	"host_flpy_heart_beat"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/host/src/nt_rflop.c|22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29|509;O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_rflop.c|22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29|509"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-007797"	"InterruptInit"	"v86/monitor/i386/int.c"	"e9284fc1b320f2aef47a0f0409b004244f9fb8a5a989fba8fb321880dcc4f0ae"	"67"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007798"	"cpu_interrupt"	"v86/monitor/i386/int.c"	"e9284fc1b320f2aef47a0f0409b004244f9fb8a5a989fba8fb321880dcc4f0ae"	"152"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007801"	"cpu_interrupt"	"v86/monitor/i386/int.c"	"e9284fc1b320f2aef47a0f0409b004244f9fb8a5a989fba8fb321880dcc4f0ae"	"174"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007804"	"cpu_init"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"226"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007807"	"cpu_init"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"266"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007812"	"cpu_simulate"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"363"	"FastEnterPm"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007814"	"cpu_simulate"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"371"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007816"	"cpu_simulate"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"398"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007817"	"EventVdmIo"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"484"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007818"	"EventVdmStringIo"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"550"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007819"	"EventVdmBop"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"637"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007820"	"EventVdmBop"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"646"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007822"	"EventVdmError"	"v86/monitor/i386/monitor.c"	"80e97a535ae7760089b2ee9fad8f6ae8202936240f7bc47c17227611aa0268b6"	"680"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007909"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"176"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007912"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"201"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007915"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"219"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007918"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"244"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007921"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"265"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007924"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"302"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007925"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"321"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007928"	"sas_init"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"343"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007934"	"sas_enable_20_bit_wrapping"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"619"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007937"	"sas_enable_20_bit_wrapping"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"639"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007940"	"sas_disable_20_bit_wrapping"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"687"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007943"	"sas_disable_20_bit_wrapping"	"v86/monitor/i386/sas.c"	"d28d27e4bb22e955330dcbaf3a62ff6533b79fed8df46fe3eee615ce444e7834"	"708"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007973"	"cpu_createthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"82"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007975"	"cpu_createthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"96"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007979"	"cpu_createthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"118"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007981"	"cpu_createthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"136"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-007983"	"cpu_exitthread"	"v86/monitor/i386/thread.c"	"7211199f4c8c1975dc973971008763ea87e795dfd18a05a7e9b12c852a5c8348"	"215"	"DbgPrint"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
