canonical_interface_id	callee_spelling	raw_call_site_count	raw_candidate_ids	caller_definition_count	caller_source_identities	initial_first_degree_statuses	prior_semantic_dispositions	boundary
"MVDM-FIRST-INTERFACE-000329"	"GetPriorityClass"	"1"	"MVDM-FIRST-CANDIDATE-001678"	"1"	"softpc.new/host/src/nt_msscs.c:234"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000330"	"GetProcessHeap"	"1"	"MVDM-FIRST-CANDIDATE-002007"	"1"	"vdd/samples/mscdex/vdd/vcdex.c:135"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000331"	"GetProcessShutdownParameters"	"1"	"MVDM-FIRST-CANDIDATE-002791"	"1"	"wow32/wuser31.c:837"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000332"	"GetRandomRgn"	"2"	"MVDM-FIRST-CANDIDATE-002435;MVDM-FIRST-CANDIDATE-002436"	"1"	"wow32/wgdi31.c:1044;wow32/wgdi31.c:1050"	"requires-first-degree-source-audit"	"private-gdi-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000333"	"GetRasterizerCaps"	"1"	"MVDM-FIRST-CANDIDATE-002414"	"1"	"wow32/wgdi31.c:407"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000334"	"GetRegionData"	"1"	"MVDM-FIRST-CANDIDATE-002396"	"1"	"wow32/wgdi.c:4031"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000335"	"GetRelAbs"	"1"	"MVDM-FIRST-CANDIDATE-002265"	"1"	"wow32/wgdi.c:138"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000336"	"GetRgnBox"	"1"	"MVDM-FIRST-CANDIDATE-002340"	"1"	"wow32/wgdi.c:2620"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000337"	"GetROP2"	"1"	"MVDM-FIRST-CANDIDATE-002339"	"1"	"wow32/wgdi.c:2605"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000338"	"GetSadInfo"	"2"	"MVDM-FIRST-CANDIDATE-001036;MVDM-FIRST-CANDIDATE-001075"	"2"	"softpc.new/base/debug/profile.c:3229;softpc.new/base/debug/yoda.c:5618"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000339"	"GetShellWindow"	"2"	"MVDM-FIRST-CANDIDATE-002526;MVDM-FIRST-CANDIDATE-002536"	"2"	"wow32/wkman.c:1533;wow32/wkman.c:2308"	"requires-first-degree-source-audit"	"non-mvdm-opennt-package-boundary"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000340"	"GetShortPathNameA"	"2"	"MVDM-FIRST-CANDIDATE-000018;MVDM-FIRST-CANDIDATE-000020"	"1"	"dos/command/cmdconf.c:210;dos/command/cmdconf.c:262"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000341"	"GetShortPathNameOem"	"2"	"MVDM-FIRST-CANDIDATE-000082;MVDM-FIRST-CANDIDATE-000088"	"1"	"dos/command/cmdpif.c:107;dos/command/cmdpif.c:217"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000342"	"GetStdHandle"	"5"	"MVDM-FIRST-CANDIDATE-001610;MVDM-FIRST-CANDIDATE-001611;MVDM-FIRST-CANDIDATE-001984;MVDM-FIRST-CANDIDATE-002002;MVDM-FIRST-CANDIDATE-002003"	"3"	"softpc.new/host/src/nt_hosts.c:159;softpc.new/host/src/nt_hosts.c:171;v86/scaffold/i386/fakekbd.c:81;v86/scaffold/i386/softpc.c:423;v86/scaffold/i386/softpc.c:424"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000343"	"GetStockObject"	"2"	"MVDM-FIRST-CANDIDATE-001635;MVDM-FIRST-CANDIDATE-002341"	"2"	"softpc.new/host/src/nt_hunt.c:204;wow32/wgdi.c:2635"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000344"	"GetStretchBltMode"	"1"	"MVDM-FIRST-CANDIDATE-002342"	"1"	"wow32/wgdi.c:2650"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000345"	"GetSystemInfo"	"2"	"MVDM-FIRST-CANDIDATE-001642;MVDM-FIRST-CANDIDATE-002820"	"2"	"softpc.new/host/src/nt_mem.c:196;xms.486/xmsmisc.c:35"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000346"	"GetSystemPaletteEntries"	"1"	"MVDM-FIRST-CANDIDATE-002451"	"1"	"wow32/wgpal.c:120"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000347"	"GetSystemPaletteUse"	"1"	"MVDM-FIRST-CANDIDATE-002453"	"1"	"wow32/wgpal.c:187"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000348"	"GetSystemTime"	"1"	"MVDM-FIRST-CANDIDATE-000192"	"1"	"dos/dem/demhndl.c:467"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000349"	"GetTempFileNameOem"	"1"	"MVDM-FIRST-CANDIDATE-002556"	"1"	"wow32/wkman.c:3434"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000350"	"GetTextAlign"	"1"	"MVDM-FIRST-CANDIDATE-002458"	"1"	"wow32/wgtext.c:67"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000351"	"GetTextCharacterExtra"	"1"	"MVDM-FIRST-CANDIDATE-002459"	"1"	"wow32/wgtext.c:83"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000352"	"GetTextColor"	"1"	"MVDM-FIRST-CANDIDATE-002460"	"1"	"wow32/wgtext.c:99"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000353"	"GetTextExtentPointA"	"1"	"MVDM-FIRST-CANDIDATE-002777"	"1"	"wow32/wuser.c:1870"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000354"	"GetThreadContext"	"2"	"MVDM-FIRST-CANDIDATE-001303;MVDM-FIRST-CANDIDATE-002072"	"2"	"softpc.new/host/src/config.c:824;vdmexts/i386/regs.c:188"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000355"	"GetThreadSelectorEntry"	"2"	"MVDM-FIRST-CANDIDATE-002031;MVDM-FIRST-CANDIDATE-002078"	"2"	"vdmdbg/vdmdbg.c:121;vdmexts/util.c:360"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000356"	"GetThreadTimes"	"1"	"MVDM-FIRST-CANDIDATE-002607"	"1"	"wow32/wole2.c:107"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000357"	"GetTickCount"	"15"	"MVDM-FIRST-CANDIDATE-001183;MVDM-FIRST-CANDIDATE-001187;MVDM-FIRST-CANDIDATE-001188;MVDM-FIRST-CANDIDATE-001357;MVDM-FIRST-CANDIDATE-001740;MVDM-FIRST-CANDIDATE-001741;MVDM-FIRST-CANDIDATE-001804;MVDM-FIRST-CANDIDATE-002107;MVDM-FIRST-CANDIDATE-002172;MVDM-FIRST-CANDIDATE-002173;MVDM-FIRST-CANDIDATE-002192;MVDM-FIRST-CANDIDATE-002193;MVDM-FIRST-CANDIDATE-002747;MVDM-FIRST-CANDIDATE-002749;MVDM-FIRST-CANDIDATE-002798"	"13"	"softpc.new/base/system/cmos.c:699;softpc.new/base/system/cmos.c:1146;softpc.new/base/system/cmos.c:1210;softpc.new/host/src/nt_com.c:1687;softpc.new/host/src/nt_sound.c:311;softpc.new/host/src/nt_sound.c:398;softpc.new/host/src/nt_unix.c:352;vdmredir/vrinit.c:236;vdmredir/vrnmpipe.c:722;vdmredir/vrnmpipe.c:726;wow32/mapembed.c:471;wow32/mapembed.c:501;wow32/wucomm.c:2568;wow32/wucomm.c:2581;wow32/wusercli.c:554"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000358"	"GetVideolatches"	"1"	"MVDM-FIRST-CANDIDATE-000317"	"1"	"softpc.new/base/ccpu386/c_getset.c:179"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000359"	"GetViewportExtEx"	"2"	"MVDM-FIRST-CANDIDATE-002343;MVDM-FIRST-CANDIDATE-002417"	"2"	"wow32/wgdi.c:2666;wow32/wgdi31.c:509"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000360"	"GetViewportOrgEx"	"2"	"MVDM-FIRST-CANDIDATE-002344;MVDM-FIRST-CANDIDATE-002418"	"2"	"wow32/wgdi.c:2690;wow32/wgdi31.c:527"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000361"	"GetVolumeInformationOem"	"5"	"MVDM-FIRST-CANDIDATE-000171;MVDM-FIRST-CANDIDATE-000187;MVDM-FIRST-CANDIDATE-000253;MVDM-FIRST-CANDIDATE-000254;MVDM-FIRST-CANDIDATE-002473"	"5"	"dos/dem/demfile.c:761;dos/dem/demgset.c:635;dos/dem/demsrch.c:1802;dos/dem/demsrch.c:1895;wow32/wkfileio.c:1336"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000362"	"GetWindowExtEx"	"2"	"MVDM-FIRST-CANDIDATE-002345;MVDM-FIRST-CANDIDATE-002419"	"2"	"wow32/wgdi.c:2708;wow32/wgdi31.c:545"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000363"	"GetWindowLongA"	"1"	"MVDM-FIRST-CANDIDATE-000294"	"1"	"fax/wowfaxui/wfhelper.c:396"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000364"	"GetWindowOrgEx"	"2"	"MVDM-FIRST-CANDIDATE-002346;MVDM-FIRST-CANDIDATE-002420"	"2"	"wow32/wgdi.c:2727;wow32/wgdi31.c:563"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000365"	"GetWindowPlacement"	"1"	"MVDM-FIRST-CANDIDATE-002788"	"1"	"wow32/wuser31.c:717"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000366"	"GetWindowThreadProcessId"	"13"	"MVDM-FIRST-CANDIDATE-000308;MVDM-FIRST-CANDIDATE-000309;MVDM-FIRST-CANDIDATE-000310;MVDM-FIRST-CANDIDATE-000311;MVDM-FIRST-CANDIDATE-001480;MVDM-FIRST-CANDIDATE-002071;MVDM-FIRST-CANDIDATE-002196;MVDM-FIRST-CANDIDATE-002535;MVDM-FIRST-CANDIDATE-002642;MVDM-FIRST-CANDIDATE-002700;MVDM-FIRST-CANDIDATE-002757;MVDM-FIRST-CANDIDATE-002807;MVDM-FIRST-CANDIDATE-002808"	"12"	"fax/wowfaxui/wowfaxui.c:211;fax/wowfaxui/wowfaxui.c:212;fax/wowfaxui/wowfaxui.c:568;fax/wowfaxui/wowfaxui.c:772;softpc.new/host/src/nt_error.c:498;vdmdbg/vdmdbg.c:2281;wow32/walias.c:552;wow32/wkman.c:2307;wow32/wow32fax.c:239;wow32/wsubcls.c:362;wow32/wuman.c:85;wow32/wuwind.c:1835;wow32/wuwind.c:2030"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000367"	"gispROMInit"	"1"	"MVDM-FIRST-CANDIDATE-001131"	"1"	"softpc.new/base/support/main.c:267"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000368"	"GlobalDeleteAtom"	"3"	"MVDM-FIRST-CANDIDATE-002764;MVDM-FIRST-CANDIDATE-002768;MVDM-FIRST-CANDIDATE-002776"	"3"	"wow32/wumsg.c:877;wow32/wumsg.c:1191;wow32/wuser.c:1599"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000369"	"GlobalMemoryStatus"	"4"	"MVDM-FIRST-CANDIDATE-000269;MVDM-FIRST-CANDIDATE-000277;MVDM-FIRST-CANDIDATE-001304;MVDM-FIRST-CANDIDATE-002580"	"4"	"dpmi32/dpmimemr.c:274;dpmi32/i386/dpmimem.c:230;softpc.new/host/src/config.c:1278;wow32/wkmem.c:166"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000370"	"HeapCreate"	"3"	"MVDM-FIRST-CANDIDATE-002021;MVDM-FIRST-CANDIDATE-002465;MVDM-FIRST-CANDIDATE-002612"	"3"	"vdd/samples/sample2/vdd/vdd.c:70;wow32/wheap.c:26;wow32/wow32.c:221"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000371"	"HeapDestroy"	"3"	"MVDM-FIRST-CANDIDATE-002022;MVDM-FIRST-CANDIDATE-002023;MVDM-FIRST-CANDIDATE-002615"	"2"	"vdd/samples/sample2/vdd/vdd.c:81;vdd/samples/sample2/vdd/vdd.c:126;wow32/wow32.c:274"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000372"	"HeapReAlloc"	"1"	"MVDM-FIRST-CANDIDATE-002636"	"1"	"wow32/wow32.c:2274"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000373"	"herc_init"	"1"	"MVDM-FIRST-CANDIDATE-001269"	"1"	"softpc.new/base/video/gvi.c:271"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000374"	"herc_term"	"2"	"MVDM-FIRST-CANDIDATE-001266;MVDM-FIRST-CANDIDATE-001271"	"2"	"softpc.new/base/video/gvi.c:200;softpc.new/base/video/gvi.c:315"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000375"	"hfx_driver_initialisation"	"1"	"MVDM-FIRST-CANDIDATE-001134"	"1"	"softpc.new/base/support/main.c:336"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000376"	"hg_add_comms_cb"	"2"	"MVDM-FIRST-CANDIDATE-000405;MVDM-FIRST-CANDIDATE-000407"	"2"	"softpc.new/base/comms/com.c:646;softpc.new/base/comms/com.c:1497"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000377"	"Hg_clear_stats"	"1"	"MVDM-FIRST-CANDIDATE-001054"	"1"	"softpc.new/base/debug/yoda.c:1972"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000378"	"Hg_print_stats"	"1"	"MVDM-FIRST-CANDIDATE-001053"	"1"	"softpc.new/base/debug/yoda.c:1965"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000379"	"HGLOBAL32"	"14"	"MVDM-FIRST-CANDIDATE-002486;MVDM-FIRST-CANDIDATE-002487;MVDM-FIRST-CANDIDATE-002489;MVDM-FIRST-CANDIDATE-002491;MVDM-FIRST-CANDIDATE-002493;MVDM-FIRST-CANDIDATE-002494;MVDM-FIRST-CANDIDATE-002495;MVDM-FIRST-CANDIDATE-002496;MVDM-FIRST-CANDIDATE-002498;MVDM-FIRST-CANDIDATE-002499;MVDM-FIRST-CANDIDATE-002500;MVDM-FIRST-CANDIDATE-002501;MVDM-FIRST-CANDIDATE-002502;MVDM-FIRST-CANDIDATE-002503"	"14"	"wow32/wkglobal.c:67;wow32/wkglobal.c:84;wow32/wkglobal.c:100;wow32/wkglobal.c:136;wow32/wkglobal.c:152;wow32/wkglobal.c:168;wow32/wkglobal.c:203;wow32/wkglobal.c:223;wow32/wkglobal.c:242;wow32/wkglobal.c:260;wow32/wkglobal.c:277;wow32/wkglobal.c:297;wow32/wkglobal.c:316;wow32/wkglobal.c:333"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000380"	"host_com_disable_autoflush"	"1"	"MVDM-FIRST-CANDIDATE-000410"	"1"	"softpc.new/base/comms/com.c:2786"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000381"	"host_com_enable_autoflush"	"1"	"MVDM-FIRST-CANDIDATE-000411"	"1"	"softpc.new/base/comms/com.c:2788"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000382"	"host_config_init"	"1"	"MVDM-FIRST-CANDIDATE-001299"	"1"	"softpc.new/host/src/config.c:325"	"requires-first-degree-source-audit"	"selected-mvdm-internal-or-adapter-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000383"	"host_dump_vga_dac"	"1"	"MVDM-FIRST-CANDIDATE-001277"	"1"	"softpc.new/base/video/vga_vide.c:183"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000384"	"host_fdisk_close"	"1"	"MVDM-FIRST-CANDIDATE-001096"	"1"	"softpc.new/base/disks/fdisk.c:1851"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000385"	"host_get_count_ms"	"1"	"MVDM-FIRST-CANDIDATE-001274"	"1"	"softpc.new/base/video/vga_prts.c:2409"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000386"	"host_get_time_ms"	"1"	"MVDM-FIRST-CANDIDATE-001275"	"1"	"softpc.new/base/video/vga_prts.c:2426"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000387"	"host_init_uid"	"1"	"MVDM-FIRST-CANDIDATE-001126"	"1"	"softpc.new/base/support/main.c:114"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000388"	"host_kill_filter_process"	"1"	"MVDM-FIRST-CANDIDATE-001086"	"1"	"softpc.new/base/debug/yoda.c:9515"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000389"	"host_load_vga_dac"	"1"	"MVDM-FIRST-CANDIDATE-001276"	"1"	"softpc.new/base/video/vga_vide.c:148"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
