"candidate_id"	"callee_spelling"	"preliminary_category"	"disposition"
"MVDM-FIRST-REBASELINED-005532"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005533"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005534"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005535"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005536"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005537"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005538"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005539"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005540"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005541"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005542"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005543"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005544"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005545"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005546"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005547"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005548"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005549"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005550"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005551"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005552"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005553"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005554"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005555"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005556"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005557"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005558"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005559"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005560"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005561"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005562"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005563"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005564"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005565"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005566"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005567"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005568"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005569"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005570"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005571"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005572"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005573"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005574"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005575"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005576"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005577"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005578"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005579"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005580"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005581"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005582"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005583"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005584"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005585"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005586"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005587"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005588"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005589"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005590"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005591"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005592"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005593"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005594"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005595"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005596"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005597"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005598"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005599"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005600"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005601"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005602"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005603"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-005604"	"crules"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
