"call_id"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"lexical_callee"	"original_correlation"	"declaration_candidate_ids"	"file_provisional_disposition"	"call_accounting_state"	"evidence"
"MVDM-CALL-006424"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"40"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:40"
"MVDM-CALL-006425"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"42"	"GetWindowsDirectoryOem"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:42"
"MVDM-CALL-006426"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"44"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:44"
"MVDM-CALL-006427"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"46"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:46"
"MVDM-CALL-006428"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"48"	"GetSystemDirectoryOem"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:48"
"MVDM-CALL-006429"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"50"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:50"
"MVDM-CALL-006430"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"50"	"GetSystemDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:50"
"MVDM-CALL-006431"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"52"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:52"
"MVDM-CALL-006432"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"54"	"GetCurrentDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:54"
"MVDM-CALL-006433"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"56"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:56"
"MVDM-CALL-006434"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"56"	"GetCurrentDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:56"
"MVDM-CALL-006435"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"58"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:58"
"MVDM-CALL-006436"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"60"	"SetDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:60"
"MVDM-CALL-006437"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"61"	"SetDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:61"
"MVDM-CALL-006438"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"62"	"SetDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:62"
"MVDM-CALL-006439"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"63"	"SetDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:63"
"MVDM-CALL-006440"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"64"	"Pause"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:64"
"MVDM-CALL-006441"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"66"	"strcpy"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:66"
"MVDM-CALL-006442"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"67"	"strcat"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:67"
"MVDM-CALL-006443"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"68"	"TestDirNode"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:68"
"MVDM-CALL-006444"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"69"	"SetDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:69"
"MVDM-CALL-006445"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"70"	"Pause"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:70"
"MVDM-CALL-006446"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"73"	"GetTempPathOem"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:73"
"MVDM-CALL-006447"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"75"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:75"
"MVDM-CALL-006448"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"77"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:77"
"MVDM-CALL-006449"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"79"	"GetTempFileNameOem"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:79"
"MVDM-CALL-006450"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"80"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:80"
"MVDM-CALL-006451"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"82"	"printf"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:82"
"MVDM-CALL-006452"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"84"	"TestDirNode"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:84"
"MVDM-CALL-006453"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"87"	"SetDirectory"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:87"
"MVDM-CALL-006454"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"88"	"Pause"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:88"
"MVDM-CALL-006455"	"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"97"	"TestDirNode"	"no-selected-extern-candidate"	""	"test-program-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/toemuni.c:97"
"MVDM-CALL-062966"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"107"	"SAQueryFree"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:107"
"MVDM-CALL-062967"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"145"	"ASSERT_SUBALLOC"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:145"
"MVDM-CALL-062968"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"158"	"GET_BIT_FROM_CHAR_ARRAY"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:158"
"MVDM-CALL-062969"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"174"	"GET_BIT_FROM_CHAR_ARRAY"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:174"
"MVDM-CALL-062970"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"186"	"SAAllocate"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:186"
"MVDM-CALL-062971"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"228"	"ASSERT_SUBALLOC"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:228"
"MVDM-CALL-062972"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"233"	"ALLOC_ROUND"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:233"
"MVDM-CALL-062973"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"248"	"GET_BIT_FROM_CHAR_ARRAY"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:248"
"MVDM-CALL-062974"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"276"	"GET_BIT_FROM_CHAR_ARRAY"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:276"
"MVDM-CALL-062975"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"313"	"AllocateChunkAt"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:313"
"MVDM-CALL-062976"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"324"	"BLOCK_INDEX_TO_ADDRESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:324"
"MVDM-CALL-062977"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"326"	"ASSERT"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:326"
"MVDM-CALL-062978"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"333"	"sprintf"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:333"
"MVDM-CALL-062979"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"334"	"OutputDebugString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:334"
"MVDM-CALL-062980"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"345"	"SAFree"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:345"
"MVDM-CALL-062961"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"36"	"SAInitialize"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:36"
"MVDM-CALL-062981"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"383"	"ASSERT_SUBALLOC"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:383"
"MVDM-CALL-062982"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"400"	"ADDRESS_TO_BLOCK_INDEX"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:400"
"MVDM-CALL-062983"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"405"	"ALLOC_ROUND"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:405"
"MVDM-CALL-062984"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"407"	"FreeChunk"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:407"
"MVDM-CALL-062985"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"415"	"SAReallocate"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:415"
"MVDM-CALL-062986"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"474"	"ASSERT_SUBALLOC"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:474"
"MVDM-CALL-062987"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"479"	"ALLOC_ROUND"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:479"
"MVDM-CALL-062988"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"480"	"ALLOC_ROUND"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:480"
"MVDM-CALL-062989"	"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"481"	"ADDRESS_TO_BLOCK_INDEX"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"suballoc/suballoc.c:481"
