raw_candidate_id	callee_spelling	canonical_resolution	canonical_group_keys	canonical_raw_definition_ids	boundary
"MVDM-FIRST-CANDIDATE-000765"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000766"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000767"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000768"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000769"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000770"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000771"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000772"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000773"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000774"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000775"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000776"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000777"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000778"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000779"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000780"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000781"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000782"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000783"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000784"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000785"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000786"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000787"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000788"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000789"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000790"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000791"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000792"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000793"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000794"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000795"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000796"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000797"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000798"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000799"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000800"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000801"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000802"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000803"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000804"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000805"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000806"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000807"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000808"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000809"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000810"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000811"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000812"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000813"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000814"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000815"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000816"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000817"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000818"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000819"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000820"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000821"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000822"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000823"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000824"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000825"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000826"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000827"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000828"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000829"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000830"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000831"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000832"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000833"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000834"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000835"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000836"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000837"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000838"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000839"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000840"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000841"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000842"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000843"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000844"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000845"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000846"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000847"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000848"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-000849"	"IUH"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
