"symbol"	"candidate_path"	"candidate_line"	"candidate_class"	"source_text"	"evidence_state"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3548"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3603"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3604"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3659"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3660"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3715"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3716"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3771"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3772"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3827"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3828"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3883"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3884"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3939"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3940"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3995"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"3996"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4051"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4052"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4107"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4108"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4163"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4164"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4219"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4220"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4278"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid008.c"	"4279"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"542"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"543"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"601"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"602"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"660"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"661"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"719"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"720"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"778"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"779"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"837"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"838"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"896"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"897"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"955"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"956"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1014"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1015"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1073"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1074"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1132"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1133"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1180"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1181"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1228"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1229"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1276"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1277"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1324"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1325"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1372"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1373"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1420"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1421"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1468"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1469"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1516"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1517"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1564"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1565"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1612"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1613"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1660"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1661"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1708"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1709"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1769"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1770"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1919"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"1920"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2125"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2126"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2199"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2200"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2372"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2373"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2583"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2584"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2639"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2640"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2698"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2699"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2746"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid009.c"	"2747"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid010.c"	"914"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid010.c"	"915"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid010.c"	"984"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid010.c"	"985"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid010.c"	"1073"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
