candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	prior_semantic_disposition	resolution_outcome	definition_ids	definition_source_identities	final_disposition	final_owner	resolution_basis
"MVDM-FIRST-CANDIDATE-000602"	"MVDM-ZERO-DEFINITION-000942"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2061"	"npx_fsub_f0_f0"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000603"	"MVDM-ZERO-DEFINITION-000943"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2070"	"npx_fsub_f0_f1"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000604"	"MVDM-ZERO-DEFINITION-000944"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2079"	"npx_fsub_f0_f2"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000605"	"MVDM-ZERO-DEFINITION-000945"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2088"	"npx_fsub_f0_f3"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000606"	"MVDM-ZERO-DEFINITION-000946"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2097"	"npx_fsub_f0_f4"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000607"	"MVDM-ZERO-DEFINITION-000947"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2106"	"npx_fsub_f0_f5"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000608"	"MVDM-ZERO-DEFINITION-000948"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2115"	"npx_fsub_f0_f6"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000609"	"MVDM-ZERO-DEFINITION-000949"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2124"	"npx_fsub_f0_f7"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000610"	"MVDM-ZERO-DEFINITION-000950"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2133"	"npx_fsub_f1_f0"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000611"	"MVDM-ZERO-DEFINITION-000951"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2142"	"npx_fsub_f2_f0"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000612"	"MVDM-ZERO-DEFINITION-000952"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2151"	"npx_fsub_f3_f0"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000613"	"MVDM-ZERO-DEFINITION-000953"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2160"	"npx_fsub_f4_f0"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000614"	"MVDM-ZERO-DEFINITION-000954"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2169"	"npx_fsub_f5_f0"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000615"	"MVDM-ZERO-DEFINITION-000955"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2178"	"npx_fsub_f6_f0"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000616"	"MVDM-ZERO-DEFINITION-000956"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2187"	"npx_fsub_f7_f0"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000617"	"MVDM-ZERO-DEFINITION-000957"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2198"	"npx_fsub_short"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000618"	"MVDM-ZERO-DEFINITION-000958"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2209"	"npx_fsub_long"	"FSUB"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000619"	"MVDM-ZERO-DEFINITION-000992"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2496"	"npx_ftst"	"FTST"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000620"	"MVDM-ZERO-DEFINITION-000993"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2506"	"npx_fucom_f0"	"FCOM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000621"	"MVDM-ZERO-DEFINITION-000994"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2517"	"npx_fucom_f1"	"FCOM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000622"	"MVDM-ZERO-DEFINITION-000995"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2528"	"npx_fucom_f2"	"FCOM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000623"	"MVDM-ZERO-DEFINITION-000996"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2539"	"npx_fucom_f3"	"FCOM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000624"	"MVDM-ZERO-DEFINITION-000997"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2550"	"npx_fucom_f4"	"FCOM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000625"	"MVDM-ZERO-DEFINITION-000998"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2561"	"npx_fucom_f5"	"FCOM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000626"	"MVDM-ZERO-DEFINITION-000999"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2572"	"npx_fucom_f6"	"FCOM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000627"	"MVDM-ZERO-DEFINITION-001000"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2583"	"npx_fucom_f7"	"FCOM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000628"	"MVDM-ZERO-DEFINITION-001010"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2663"	"npx_fxam"	"FXAM"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000629"	"MVDM-ZERO-DEFINITION-001011"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2670"	"npx_fxch_f0"	"FXCH"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000630"	"MVDM-ZERO-DEFINITION-001012"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2677"	"npx_fxch_f1"	"FXCH"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000631"	"MVDM-ZERO-DEFINITION-001013"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2684"	"npx_fxch_f2"	"FXCH"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000632"	"MVDM-ZERO-DEFINITION-001014"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2691"	"npx_fxch_f3"	"FXCH"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000633"	"MVDM-ZERO-DEFINITION-001015"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2698"	"npx_fxch_f4"	"FXCH"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000634"	"MVDM-ZERO-DEFINITION-001016"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2705"	"npx_fxch_f5"	"FXCH"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000635"	"MVDM-ZERO-DEFINITION-001017"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2712"	"npx_fxch_f6"	"FXCH"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-000636"	"MVDM-ZERO-DEFINITION-001018"	"softpc.new/base/ccpu386/zfrsrvd.c"	"3beaf1ec7ca8ac2092bb88de4597a19de8aecdd564fa2b55ccb1a4009041e961"	"2719"	"npx_fxch_f7"	"FXCH"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
