"interface_id"	"parent_interface_id"	"row_kind"	"caller"	"declaration_evidence"	"required_interface"	"abi_layout"	"owner"	"availability"	"recovery_disposition"	"failure_contract"	"successor"	"focused_evidence"
"MVDM-DECL-01468"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:279"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01468"
"MVDM-DECL-01469"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:280"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01469"
"MVDM-DECL-01470"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:281"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01470"
"MVDM-DECL-01471"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:282"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01471"
"MVDM-DECL-01472"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:283"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01472"
"MVDM-DECL-01473"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:284"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01473"
"MVDM-DECL-01474"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:285"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01474"
"MVDM-DECL-01475"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:286"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01475"
"MVDM-DECL-01476"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:287"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01476"
"MVDM-DECL-01477"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:288"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01477"
"MVDM-DECL-01478"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:289"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01478"
"MVDM-DECL-01479"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:290"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01479"
"MVDM-DECL-01480"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:291"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01480"
"MVDM-DECL-01481"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:292"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01481"
"MVDM-DECL-01482"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:293"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01482"
"MVDM-DECL-01483"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:294"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01483"
"MVDM-DECL-01484"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:295"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01484"
"MVDM-DECL-01485"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:296"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01485"
"MVDM-DECL-01486"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:297"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01486"
"MVDM-DECL-01487"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:298"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01487"
"MVDM-DECL-01488"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:299"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01488"
"MVDM-DECL-01489"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:300"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01489"
"MVDM-DECL-01490"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:301"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01490"
"MVDM-DECL-01491"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:302"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01491"
"MVDM-DECL-01492"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:303"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01492"
"MVDM-DECL-01493"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:304"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01493"
"MVDM-DECL-01494"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:305"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01494"
"MVDM-DECL-01495"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:306"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01495"
"MVDM-DECL-01496"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:307"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01496"
"MVDM-DECL-01497"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:308"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01497"
"MVDM-DECL-01498"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:309"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01498"
"MVDM-DECL-01499"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:310"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01499"
"MVDM-DECL-01500"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:311"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01500"
"MVDM-DECL-01501"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:312"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01501"
"MVDM-DECL-01502"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:313"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01502"
"MVDM-DECL-01503"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:314"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01503"
"MVDM-DECL-01504"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:315"	"IPT2"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01504"
"MVDM-DECL-01505"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:316"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01505"
"MVDM-DECL-01506"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:317"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01506"
"MVDM-DECL-01507"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:318"	"IPT3"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01507"
"MVDM-DECL-01508"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:319"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01508"
"MVDM-DECL-01509"	""	"declaration-only-not-source-reached"	""	"softpc.new/base/cvidc/evidfunc.h:320"	"IPT4"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-01509"
