candidate_id	caller_definition_id	caller_source_root	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	call_form	boundary
"MVDM-SECOND-CANDIDATE-000210"	"MVDM-FIRST-DEFINITION-000039"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/ldc.c"	"c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"57"	"GetAndSetDCDWord"	"NtGdiGetAndSetDCDword"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000211"	"MVDM-FIRST-DEFINITION-000040"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/ldc.c"	"c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"46"	"GetAndSetDCDWord"	"MF16_RecordParmsD"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000212"	"MVDM-FIRST-DEFINITION-000040"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/ldc.c"	"c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"52"	"GetAndSetDCDWord"	"MF_SetD"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000213"	"MVDM-FIRST-DEFINITION-000040"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/ldc.c"	"c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"57"	"GetAndSetDCDWord"	"NtGdiGetAndSetDCDword"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000214"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1069"	"GetComputerNameOem"	"RtlAllocateHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000215"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1069"	"GetComputerNameOem"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000216"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1071"	"GetComputerNameOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000217"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1087"	"GetComputerNameOem"	"GetComputerNameW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000218"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1088"	"GetComputerNameOem"	"RtlFreeHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000219"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1088"	"GetComputerNameOem"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000220"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1096"	"GetComputerNameOem"	"RtlInitUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000221"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1097"	"GetComputerNameOem"	"RtlUnicodeStringToOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000222"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1100"	"GetComputerNameOem"	"RtlFreeHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000223"	"MVDM-FIRST-DEFINITION-000041"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1100"	"GetComputerNameOem"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000224"	"MVDM-FIRST-DEFINITION-000042"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"605"	"GetCurrentDirectoryOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000225"	"MVDM-FIRST-DEFINITION-000042"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"606"	"GetCurrentDirectoryOem"	"RtlGetCurrentDirectory_U"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000226"	"MVDM-FIRST-DEFINITION-000042"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"614"	"GetCurrentDirectoryOem"	"RtlUnicodeStringToOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000227"	"MVDM-FIRST-DEFINITION-000042"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"616"	"GetCurrentDirectoryOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000228"	"MVDM-FIRST-DEFINITION-000043"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/ldc.c"	"c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"548"	"GetDCDWord"	"NtGdiGetDCDword"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000229"	"MVDM-FIRST-DEFINITION-000044"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/ldc.c"	"c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"548"	"GetDCDWord"	"NtGdiGetDCDword"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000230"	"MVDM-FIRST-DEFINITION-000045"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"818"	"GetDiskFreeSpaceOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000231"	"MVDM-FIRST-DEFINITION-000045"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"819"	"GetDiskFreeSpaceOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000232"	"MVDM-FIRST-DEFINITION-000045"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"823"	"GetDiskFreeSpaceOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000233"	"MVDM-FIRST-DEFINITION-000045"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"826"	"GetDiskFreeSpaceOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000234"	"MVDM-FIRST-DEFINITION-000045"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"829"	"GetDiskFreeSpaceOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000235"	"MVDM-FIRST-DEFINITION-000045"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"833"	"GetDiskFreeSpaceOem"	"GetDiskFreeSpaceW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000236"	"MVDM-FIRST-DEFINITION-000046"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"773"	"GetDriveTypeOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000237"	"MVDM-FIRST-DEFINITION-000046"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"774"	"GetDriveTypeOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000238"	"MVDM-FIRST-DEFINITION-000046"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"779"	"GetDriveTypeOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000239"	"MVDM-FIRST-DEFINITION-000046"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"782"	"GetDriveTypeOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000240"	"MVDM-FIRST-DEFINITION-000046"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"785"	"GetDriveTypeOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000241"	"MVDM-FIRST-DEFINITION-000046"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"789"	"GetDriveTypeOem"	"GetDriveTypeW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000242"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"587"	"GetEnvironmentVariableOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000243"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"588"	"GetEnvironmentVariableOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000244"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"591"	"GetEnvironmentVariableOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000245"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"594"	"GetEnvironmentVariableOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000246"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"599"	"GetEnvironmentVariableOem"	"RtlUnicodeStringToAnsiString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000247"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"601"	"GetEnvironmentVariableOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000248"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"607"	"GetEnvironmentVariableOem"	"RtlAllocateHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000249"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"607"	"GetEnvironmentVariableOem"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000250"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"609"	"GetEnvironmentVariableOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000251"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"613"	"GetEnvironmentVariableOem"	"GetEnvironmentVariableA"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000252"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"620"	"GetEnvironmentVariableOem"	"RtlFreeUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000253"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"622"	"GetEnvironmentVariableOem"	"RtlAnsiStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000254"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"624"	"GetEnvironmentVariableOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000255"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"630"	"GetEnvironmentVariableOem"	"RtlUnicodeStringToOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000256"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"632"	"GetEnvironmentVariableOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000257"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"641"	"GetEnvironmentVariableOem"	"RtlFreeUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000258"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"645"	"GetEnvironmentVariableOem"	"RtlFreeAnsiString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000259"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"649"	"GetEnvironmentVariableOem"	"RtlFreeHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000260"	"MVDM-FIRST-DEFINITION-000047"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"649"	"GetEnvironmentVariableOem"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000261"	"MVDM-FIRST-DEFINITION-000048"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"200"	"GetFileAttributesOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000262"	"MVDM-FIRST-DEFINITION-000048"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"201"	"GetFileAttributesOem"	"RtlInitAnsiString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000263"	"MVDM-FIRST-DEFINITION-000048"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"202"	"GetFileAttributesOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000264"	"MVDM-FIRST-DEFINITION-000048"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"205"	"GetFileAttributesOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000265"	"MVDM-FIRST-DEFINITION-000048"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"208"	"GetFileAttributesOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000266"	"MVDM-FIRST-DEFINITION-000048"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"212"	"GetFileAttributesOem"	"GetFileAttributesW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000267"	"MVDM-FIRST-DEFINITION-000049"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"528"	"GetFullPathNameOem"	"RtlInitString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000268"	"MVDM-FIRST-DEFINITION-000049"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"529"	"GetFullPathNameOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
